id	name	namespace	UPS1_mean	UPS2_mean	UPS1_01	UPS1_02	UPS1_03	UPS1_04	UPS2_01	UPS2_02	UPS2_03	UPS2_04	UPS1_01_n_peptide	UPS1_02_n_peptide	UPS1_03_n_peptide	UPS1_04_n_peptide	UPS2_01_n_peptide	UPS2_02_n_peptide	UPS2_03_n_peptide	UPS2_04_n_peptide	UPS1_01_n_samp_children	UPS1_02_n_samp_children	UPS1_03_n_samp_children	UPS1_04_n_samp_children	UPS2_01_n_samp_children	UPS2_02_n_samp_children	UPS2_03_n_samp_children	UPS2_04_n_samp_children
GO:0006525	arginine metabolic process	biological_process	32.300536338629	32.43576586059086	32.337101112550414	32.43507941853478	31.99498468595282	32.39470952037022	32.60323303908714	32.15355259489332	32.54843215206547	32.39681394992657	284.0	314.0	240.0	284.0	315.0	254.0	286.0	278.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0
GO:0006526	arginine biosynthetic process	biological_process	31.219084028361195	31.355005275218254	31.236351932832854	31.347549370623565	31.015082166618782	31.25708396936758	31.441102913644816	31.1516779396268	31.47256961786364	31.33328606851248	122.0	138.0	106.0	124.0	139.0	117.0	124.0	123.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:0006527	arginine catabolic process	biological_process	31.307639665667022	31.44571090028155	31.363086491230572	31.44387379115397	30.903726632697342	31.452966285692842	31.6858627793753	31.095114141046807	31.555806795730224	31.37977200922116	146.0	159.0	123.0	144.0	158.0	124.0	146.0	141.0	2.0	3.0	2.0	3.0	3.0	3.0	3.0	3.0
GO:0006528	asparagine metabolic process	biological_process	28.33292745344098	28.464340637339873	28.38896357273418	28.536850079660553	28.21769569941604	28.157222294077965	28.29006492694624	28.599457910635564	28.4285048348345	28.52111714702379	45.0	48.0	39.0	46.0	48.0	43.0	42.0	45.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0
GO:0006529	asparagine biosynthetic process	biological_process	27.69326708952516	27.80755056498501	27.7541461440769	27.96624666676659	27.43171962840137	27.564172994997524	27.80956113523263	27.807796705046915	27.727593268899916	27.88116398251054	33.0	33.0	26.0	32.0	34.0	29.0	27.0	30.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:0006530	asparagine catabolic process	biological_process	26.702548426382073	26.857910642211237	26.803140438467143	26.785135076810647	26.806464257622775	26.370095937550154	26.355464629941427	27.235800174629116	26.831965169276643	26.87579662618779	10.0	11.0	10.0	10.0	11.0	10.0	11.0	11.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:0006531	aspartate metabolic process	biological_process	31.24268531460242	31.321952906520817	31.20009616231389	31.405388718011352	30.828067004434025	31.456173685814154	31.470171630030965	30.902665933662718	31.37618496646201	31.466911952895217	53.0	55.0	43.0	53.0	54.0	48.0	53.0	47.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0
GO:0006532	aspartate biosynthetic process	biological_process	26.862838591413393	27.52092780400951	26.462696466621313	26.942044814429842	26.72091757947343	27.21838287088394	27.200341704140953	26.95931783052091	26.992178420148182	28.39163144270218	8.0	8.0	6.0	9.0	10.0	8.0	9.0	8.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0006534	cysteine metabolic process	biological_process	31.91067412635304	31.92003128850103	31.769675815257074	32.069972042831196	31.65844500898513	32.0956106037215	31.985573738326327	31.72676734292012	31.913462201319337	32.03565044162133	136.0	148.0	113.0	143.0	146.0	129.0	137.0	132.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0
GO:0006535	cysteine biosynthetic process from serine	biological_process	31.567260886839662	31.581294961821726	31.35189595666065	31.720276438231366	31.350798207644143	31.78896164965745	31.65082373842334	31.289179777674594	31.595977731595475	31.74954297181417	43.0	45.0	37.0	46.0	47.0	39.0	43.0	45.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0006536	glutamate metabolic process	biological_process	32.98757108381866	33.03117435747334	32.944909278628565	33.11739151181911	32.780407341134115	33.08348461117625	33.16293492040174	32.97879249642329	33.02588290187484	32.947556559360976	253.0	279.0	221.0	266.0	281.0	230.0	266.0	239.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0
GO:0006537	glutamate biosynthetic process	biological_process	28.219727511973208	28.39440913901285	28.24401200491605	28.363094533677977	28.022042045909537	28.229213275059433	28.420965982722812	28.372063635967166	28.365389024389398	28.418310800643777	56.0	65.0	48.0	61.0	62.0	52.0	61.0	54.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:0006538	glutamate catabolic process	biological_process	30.492465934529793	30.66715130313658	30.47659577705815	30.76458920966269	30.026101955416596	30.602922514375365	30.89111063964242	30.517753227445382	30.612168575015776	30.61998133210107	26.0	28.0	22.0	29.0	28.0	24.0	26.0	23.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:0006540	glutamate decarboxylation to succinate	biological_process	30.492465934529793	30.66715130313658	30.47659577705815	30.76458920966269	30.026101955416596	30.602922514375365	30.89111063964242	30.517753227445382	30.612168575015776	30.61998133210107	26.0	28.0	22.0	29.0	28.0	24.0	26.0	23.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0006541	glutamine metabolic process	biological_process	32.774344776957285	32.7975712857856	32.73069343849388	32.9153029969598	32.61715193076624	32.81754666635884	32.862153713679305	32.74267064439321	32.87885793398536	32.698441425931854	266.0	298.0	238.0	285.0	298.0	249.0	279.0	260.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0
GO:0006542	glutamine biosynthetic process	biological_process	29.788335013791468	29.530383974400394	29.907276897686444	29.845402742591276	29.673535358029092	29.714641520368346	29.713171667870654	29.549925526538843	29.57816683340139	29.239873095092875	25.0	26.0	23.0	26.0	26.0	22.0	24.0	24.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0006543	glutamine catabolic process	biological_process	22.011109533999498	22.215877762758335	22.314069136950923	21.653875177411223	22.040549463457502	21.95978792846715	22.361536048402535	22.788964549459326	21.19797935698299	22.083341337164597	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0006544	glycine metabolic process	biological_process	32.74862511036276	32.71676491706735	32.619052487680456	32.81202891898965	32.72704928803939	32.82698019790936	32.93537294842286	32.71364949584231	32.49254765100206	32.69127574690143	121.0	126.0	113.0	122.0	125.0	120.0	122.0	124.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0
GO:0006545	glycine biosynthetic process	biological_process	30.89946478151914	30.73524451433976	30.88961282337828	30.98698618849203	30.94093412262488	30.77146766617056	30.993857207817985	30.9454555333417	30.280281948398624	30.61068766837726	31.0	33.0	29.0	29.0	33.0	30.0	31.0	30.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:0006546	glycine catabolic process	biological_process	31.863772847526977	31.853119071820775	31.68289807707541	31.902506394835015	31.80345648162965	32.04209431010013	32.06911033919513	31.716201979611203	31.658363396459034	31.93079540703984	63.0	63.0	57.0	64.0	62.0	61.0	63.0	66.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:0006547	histidine metabolic process	biological_process	30.00530169949084	29.925274301383833	30.484982967279525	30.280467025844754	29.02566742039451	29.83445860957379	29.893189011364463	29.91091909097674	30.11448266928778	29.759997407277687	89.0	98.0	72.0	90.0	96.0	76.0	94.0	85.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0
GO:0006548	histidine catabolic process	biological_process	22.78687239320104	22.222455748408606	22.53261850297482	23.059680491141155	23.36435076288885	21.670285216380258	22.988511367197507	21.766255382479756	21.60891843946741	22.097277040560645	2.0	4.0	4.0	2.0	4.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0
GO:0006549	isoleucine metabolic process	biological_process	30.540192554890066	30.669002923619836	30.64034420569866	30.841809148673168	30.30939561436356	30.294524436659145	30.823625113886653	30.591125257657527	30.64392209853004	30.60507202516749	68.0	75.0	58.0	69.0	75.0	64.0	70.0	71.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:0006551	leucine metabolic process	biological_process	26.354194113921086	26.219416839581008	26.478664437595558	26.622670971794825	25.879353603769253	26.333576778635024	26.380034562744335	26.328410886368985	26.229362948419695	25.891779628371292	13.0	17.0	7.0	17.0	16.0	14.0	15.0	11.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:0006553	lysine metabolic process	biological_process	32.447925128590725	32.49898977891927	32.40733523400799	32.52346385424382	32.37244963048193	32.483491250529866	32.587976695648486	32.348690504405	32.57152999872266	32.47534879640125	156.0	165.0	143.0	171.0	168.0	147.0	168.0	162.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0
GO:0006554	lysine catabolic process	biological_process	31.875930858224688	31.923784931560203	31.887847294763155	31.969700841905052	31.741868153182534	31.89497669529922	32.00262614812277	31.77014603038864	32.04139443997475	31.864763258342805	44.0	43.0	42.0	47.0	46.0	45.0	44.0	46.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:0006555	methionine metabolic process	biological_process	29.8715578054919	29.706173730395637	29.982962045609888	29.719347918916952	29.667344369155753	30.075495608498006	29.655106288160873	30.094099222863747	29.610836280131974	29.36648964299803	68.0	77.0	68.0	73.0	79.0	71.0	74.0	74.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0
GO:0006556	S-adenosylmethionine biosynthetic process	biological_process	27.930504518674816	28.028042783814513	27.962991057022542	28.122222984929916	27.31813092991154	28.170493486217634	28.22545757224632	28.222265313794345	27.72646046556837	27.8726513679322	12.0	14.0	14.0	14.0	13.0	14.0	13.0	13.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0006557	S-adenosylmethioninamine biosynthetic process	biological_process	26.42742945932315	26.605085004017436	27.22557334496248	26.629776921245202	24.405794740559994	26.21701606594477	26.47882630600423	26.85099865458154	26.520536951193105	26.538464586761357	4.0	5.0	4.0	6.0	6.0	6.0	6.0	6.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0006558	L-phenylalanine metabolic process	biological_process	30.172446522553013	30.252343816196756	30.096107419351426	30.31184997222774	29.924590585658564	30.320328916160314	30.30023276572853	30.1091573386973	30.17870081769628	30.403548549782844	36.0	36.0	30.0	36.0	37.0	34.0	35.0	34.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0
GO:0006559	L-phenylalanine catabolic process	biological_process	21.62696217496362	21.983584740666675	21.93784210974774	21.43445231034056	21.172634372935512	21.834360024568877	22.724725453171065	22.788097360874367	20.258760705730907	20.144050529418543	2.0	1.0	2.0	2.0	2.0	2.0	2.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0006560	proline metabolic process	biological_process	31.127052753388732	30.9938738588006	30.912490463306128	31.483449526502554	30.848760064341555	31.17445392644103	31.20323384716313	30.937564135386992	30.998947026509928	30.80712143632687	130.0	136.0	110.0	132.0	140.0	120.0	131.0	119.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0
GO:0006561	proline biosynthetic process	biological_process	30.59198040960496	30.446662325410905	30.465117584104974	30.866591737056346	30.341271893022203	30.640255020797323	30.667358856690075	30.463723990308928	30.438813182095757	30.1747714964541	84.0	88.0	71.0	85.0	90.0	79.0	83.0	77.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:0006562	proline catabolic process	biological_process	29.436815356336055	29.33031009705731	29.005363072332766	29.96023705989713	29.09512622139641	29.482269394693343	29.514782419873647	29.10082873005902	29.363007335357366	29.312505322487333	46.0	48.0	39.0	47.0	50.0	41.0	48.0	42.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:0006563	L-serine metabolic process	biological_process	32.60583734596193	32.56847448431094	32.4913492571754	32.71836325270621	32.47641142377911	32.71817103934835	32.68957531522287	32.491916227175764	32.47079833594062	32.61053211005542	131.0	139.0	121.0	137.0	136.0	121.0	129.0	127.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0
GO:0006564	L-serine biosynthetic process	biological_process	29.388498246651864	29.479581643481716	29.432078265554075	29.390185674619282	29.148023055892683	29.554178668920333	29.61662081332605	29.462664219239603	29.470078299879223	29.3570547482021	43.0	47.0	41.0	47.0	43.0	41.0	44.0	40.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0006565	L-serine catabolic process	biological_process	29.462193895415414	29.391198188959255	29.382906094369194	29.578900516171938	29.277641607733432	29.585590212842906	29.37050794676765	29.368594187291098	29.52145498922236	29.29469361909331	23.0	24.0	21.0	23.0	23.0	20.0	21.0	21.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0006566	threonine metabolic process	biological_process	31.92003339846125	32.01926295818778	31.81660751202806	31.975927390131922	31.8965319658761	31.984688570815422	32.1637693785653	31.89459558675332	32.02718850480226	31.978177475911274	154.0	164.0	141.0	161.0	166.0	142.0	164.0	155.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0
GO:0006567	threonine catabolic process	biological_process	31.708145962850026	31.79141336093731	31.619238868201357	31.75363276303057	31.734517339229544	31.72148181735823	31.947123983730776	31.682035061901235	31.788804540578752	31.73379504033916	87.0	90.0	87.0	86.0	92.0	88.0	88.0	84.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0
GO:0006568	tryptophan metabolic process	biological_process	33.082129752437886	33.206054347614604	33.08122495519093	33.15164571294053	32.81015944753144	33.24958364462578	33.20214872738322	33.10194299471548	33.3049381252339	33.20804550589069	93.0	103.0	85.0	97.0	103.0	90.0	95.0	89.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0
GO:0006569	tryptophan catabolic process	biological_process	33.00649324089329	33.13972105196369	33.005448996449104	33.08031979404318	32.72045875159581	33.1803442566778	33.12988092583531	33.0340779897293	33.23788017998147	33.14978488464509	39.0	38.0	36.0	38.0	40.0	39.0	36.0	37.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:0006570	tyrosine metabolic process	biological_process	24.884600310037346	24.72462557777956	25.567868257261097	24.794021206887198	23.815607682451112	24.853140279200897	25.143518210821934	24.60293807506403	24.582834302841	24.468948575337855	12.0	12.0	8.0	11.0	12.0	11.0	11.0	8.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:0006571	tyrosine biosynthetic process	biological_process	24.884600310037346	24.72462557777956	25.567868257261097	24.794021206887198	23.815607682451112	24.853140279200897	25.143518210821934	24.60293807506403	24.582834302841	24.468948575337855	12.0	12.0	8.0	11.0	12.0	11.0	11.0	8.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0006573	valine metabolic process	biological_process	29.487267912149548	29.399132303789592	29.419637078290513	29.55652891732552	29.434224529484613	29.533711989481716	29.684414657237642	29.311951281208696	29.161536268741056	29.387302154082118	75.0	81.0	66.0	74.0	83.0	71.0	73.0	74.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0
GO:0006575	cellular modified amino acid metabolic process	biological_process	33.18310265111953	32.39367755684989	33.22547904983339	33.268951991450386	32.990820781652765	33.230862401895486	32.56696710609521	32.43432791396255	32.22463456175837	32.3262881957063	388.0	424.0	338.0	403.0	417.0	342.0	383.0	357.0	9.0	9.0	9.0	9.0	9.0	9.0	9.0	9.0
GO:0006576	cellular biogenic amine metabolic process	biological_process	33.270663627541346	33.392611319700094	33.276355150965784	33.35312200881672	32.99809978887661	33.420416381014434	33.41084983178537	33.28317726106432	33.4736366715978	33.39629502459847	220.0	250.0	190.0	240.0	243.0	211.0	230.0	217.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0
GO:0006577	amino-acid betaine metabolic process	biological_process	27.853717297150197	27.93185076776651	27.941512996795613	27.99947479351661	27.37111187197689	28.011096712979075	27.860976166353055	27.748682430579322	28.063247290367535	28.031912411510884	28.0	33.0	23.0	29.0	33.0	24.0	33.0	28.0	4.0	4.0	4.0	3.0	4.0	4.0	3.0	3.0
GO:0006578	amino-acid betaine biosynthetic process	biological_process	27.818173703746318	27.87924593745747	27.90701419253725	27.945994279564008	27.321502961284732	28.000996470784084	27.829727797791232	27.717866515975658	27.979550989423505	27.973578197678542	25.0	29.0	21.0	28.0	29.0	22.0	29.0	25.0	1.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0
GO:0006579	amino-acid betaine catabolic process	biological_process	20.88876254378696	20.70711634160097	21.102786162460944	20.828220063576463	20.706267713069728	NA	20.670975203424796	20.74237418594163	NA	NA	1.0	1.0	1.0	NA	1.0	1.0	NA	NA	1.0	1.0	1.0	NA	1.0	1.0	NA	NA
GO:0006580	ethanolamine metabolic process	biological_process	24.484170276266443	24.39893332443549	24.607530840873057	24.64035700301231	24.67461616280099	23.87434613808916	24.458539521262843	24.38853289834993	24.68214819481029	23.98023302793043	8.0	10.0	6.0	8.0	9.0	9.0	10.0	7.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:0006584	catecholamine metabolic process	biological_process	17.276471580289236	19.596220581901555	NA	17.276471580289236	NA	NA	18.65315565650974	NA	20.161694221169622	NA	NA	1.0	NA	NA	1.0	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0006586	indolalkylamine metabolic process	biological_process	33.082129752437886	33.206054347614604	33.08122495519093	33.15164571294053	32.81015944753144	33.24958364462578	33.20214872738322	33.10194299471548	33.3049381252339	33.20804550589069	93.0	103.0	85.0	97.0	103.0	90.0	95.0	89.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0
GO:0006591	ornithine metabolic process	biological_process	31.245949311483713	31.4331995467881	31.229781431416505	31.350388871867537	30.99300930194185	31.37935889359803	31.539621357979197	31.18127304875383	31.629608681621256	31.340594931891847	65.0	68.0	56.0	64.0	71.0	55.0	63.0	63.0	4.0	3.0	3.0	4.0	4.0	3.0	3.0	3.0
GO:0006592	ornithine biosynthetic process	biological_process	18.548727826096865	19.058178539684167	18.684093742749585	NA	NA	18.39933306965932	19.058178539684167	NA	NA	NA	1.0	NA	NA	1.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0006593	ornithine catabolic process	biological_process	29.6088459925637	29.82362698973122	29.648883377199166	29.761703107101383	29.120764289505388	29.806859808335485	30.060480854159263	29.44102590293786	30.0404006314234	29.659381024876968	22.0	22.0	18.0	20.0	22.0	17.0	20.0	18.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0006595	polyamine metabolic process	biological_process	30.21463240145091	30.32573716711193	30.26533518625449	30.38684633566776	29.927378981804747	30.24034684199709	30.496712659334076	30.174761507649606	30.264052492632246	30.347777872709447	119.0	137.0	99.0	135.0	131.0	112.0	125.0	121.0	4.0	5.0	4.0	5.0	5.0	5.0	5.0	5.0
GO:0006596	polyamine biosynthetic process	biological_process	29.44435640621613	29.59102239431371	29.454090802592365	29.613071270162504	29.20487773536167	29.475923428637092	29.75740352637003	29.223677787642057	29.59590881650896	29.727422906114246	76.0	90.0	66.0	84.0	87.0	69.0	81.0	78.0	2.0	3.0	2.0	3.0	3.0	3.0	3.0	3.0
GO:0006598	polyamine catabolic process	biological_process	28.918205444403537	28.975758609940918	29.03604610280794	29.094370441378047	28.56267465783435	28.923148322837232	29.162833319935213	29.109800577037873	28.786716639352736	28.802756697760106	40.0	42.0	31.0	45.0	41.0	40.0	39.0	39.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:0006599	phosphagen metabolic process	biological_process	30.32477567539019	26.528629126798688	30.37789425550976	30.331090628152644	30.26572872523017	30.322190912618744	26.04286512922235	27.045528044794793	25.74081931583751	26.88001116141002	23.0	23.0	21.0	23.0	19.0	17.0	15.0	14.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0
GO:0006600	creatine metabolic process	biological_process	30.116795849517192	26.026918467746594	30.03050499931811	30.19709898326295	30.017444017188435	30.210851090987457	25.74314239457382	27.024114492748268	25.488728327120263	25.008949088502675	19.0	19.0	17.0	19.0	15.0	14.0	12.0	12.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0006603	phosphocreatine metabolic process	biological_process	30.32477567539019	26.528629126798688	30.37789425550976	30.331090628152644	30.26572872523017	30.322190912618744	26.04286512922235	27.045528044794793	25.74081931583751	26.88001116141002	23.0	23.0	21.0	23.0	19.0	17.0	15.0	14.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:0006605	protein targeting	biological_process	31.461005535100007	31.164870742376817	31.523436606437993	31.552490219835537	31.309770397794818	31.446259390534788	31.173095036159577	31.06672272105299	31.251580628487854	31.162135641388396	127.0	136.0	115.0	131.0	131.0	115.0	131.0	117.0	4.0	4.0	3.0	3.0	4.0	4.0	4.0	3.0
GO:0006606	protein import into nucleus	biological_process	25.348384441693614	25.405821604526285	25.479196732577044	25.105636118737362	25.593275998997793	25.15566104067548	25.221716446825877	25.68669896481017	25.261764439688154	25.405678818006496	3.0	3.0	2.0	3.0	3.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:0006607	NLS-bearing protein import into nucleus	biological_process	24.87404923664482	24.962186776060324	24.998298022553758	24.68254632050667	25.18309306151286	24.543947921816077	24.777945276087234	25.153264107656803	24.838831786223256	25.046553413858295	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0006611	protein export from nucleus	biological_process	25.997009477128575	25.710577447992648	26.700723056134848	26.40404956579862	25.147949044441575	24.96845035520813	26.409150961583475	24.69165025429101	26.117242568905752	24.868913103117833	9.0	9.0	9.0	9.0	9.0	8.0	9.0	7.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:0006612	protein targeting to membrane	biological_process	28.64321041690205	28.646617864765176	28.577611213644836	28.921916586909568	28.446364146910717	28.58264690359976	28.725865472524976	28.398828360556614	28.692327108568925	28.74309125718859	44.0	46.0	37.0	46.0	44.0	40.0	47.0	43.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:0006613	cotranslational protein targeting to membrane	biological_process	28.64321041690205	28.646617864765176	28.577611213644836	28.921916586909568	28.446364146910717	28.58264690359976	28.725865472524976	28.398828360556614	28.692327108568925	28.74309125718859	44.0	46.0	37.0	46.0	44.0	40.0	47.0	43.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:0006614	SRP-dependent cotranslational protein targeting to membrane	biological_process	28.64321041690205	28.646617864765176	28.577611213644836	28.921916586909568	28.446364146910717	28.58264690359976	28.725865472524976	28.398828360556614	28.692327108568925	28.74309125718859	44.0	46.0	37.0	46.0	44.0	40.0	47.0	43.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0006616	SRP-dependent cotranslational protein targeting to membrane, translocation	biological_process	25.658532748652554	25.624809668170418	25.630871489740947	25.879313041974992	25.377172177999178	25.70231440214807	25.93307442338189	25.46160974923679	25.331075227934416	25.699250386135688	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0006624	vacuolar protein processing	biological_process	25.42666990553227	25.323955623549406	25.660596208702252	25.231229428822836	NA	25.353675222136925	25.483541376462803	NA	25.14449590753695	NA	1.0	1.0	NA	1.0	1.0	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0006625	protein targeting to peroxisome	biological_process	24.475591794281453	24.802030669054187	24.730030840030658	24.16646147716718	NA	NA	24.22288543295694	25.104082978450396	24.936570651961716	NA	1.0	1.0	NA	NA	1.0	1.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0006626	protein targeting to mitochondrion	biological_process	29.206574686482	22.356466236178537	29.30574070412014	29.362634839955696	28.990185578618117	29.138467683308804	22.390437786430592	22.283335627213567	22.6080505501564	22.09646373802344	8.0	9.0	9.0	9.0	5.0	4.0	4.0	4.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0006627	protein processing involved in protein targeting to mitochondrion	biological_process	20.898522181528236	21.081527716518423	21.07989381674637	21.046167283874503	NA	20.499322302457422	20.709797589020635	20.796846175098292	21.142589304903836	21.52830159978855	1.0	1.0	NA	1.0	1.0	1.0	1.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0006629	lipid metabolic process	biological_process	34.9287738129897	34.9320305229491	34.887953432087926	35.05886786292505	34.763275107331516	34.988008208358714	35.039958411587506	34.86841997342546	34.94212560825558	34.87077907454939	1184.0	1314.0	1050.0	1244.0	1315.0	1132.0	1218.0	1166.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0
GO:0006631	fatty acid metabolic process	biological_process	34.00146823936379	34.075146378840174	33.92709653062134	34.12651112658227	33.77478162853991	34.14565670577798	34.19315649429919	33.9529024871933	34.124770692098906	34.01776987393125	524.0	569.0	473.0	545.0	575.0	517.0	531.0	515.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0
GO:0006633	fatty acid biosynthetic process	biological_process	32.675813329960505	32.739826946593276	32.67100067645658	32.76298191915662	32.49327711326075	32.75973387873861	32.863990373826226	32.70098196500418	32.74809953590553	32.63658684805234	182.0	197.0	163.0	194.0	204.0	178.0	181.0	178.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0
GO:0006635	fatty acid beta-oxidation	biological_process	30.543093707808072	30.583616809716197	30.58920348675755	30.70829547951323	30.26399124795946	30.574625058072606	30.72206205490668	30.5791319751837	30.479675220364403	30.54249397221528	134.0	158.0	116.0	139.0	154.0	133.0	141.0	130.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0
GO:0006636	unsaturated fatty acid biosynthetic process	biological_process	27.317330541347506	27.47717567103741	27.066226119363332	27.240645866717653	27.183512544552887	27.695949385173524	27.438793919508193	27.395787656515022	27.627892997607507	27.434695460430902	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0006637	acyl-CoA metabolic process	biological_process	33.4076963652479	33.46109222110751	33.466412726937705	33.550159699339076	33.17310848890951	33.41452638024418	33.63505217627379	33.278452436139595	33.54672385157381	33.3557860089743	217.0	223.0	199.0	223.0	231.0	205.0	218.0	214.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0
GO:0006638	neutral lipid metabolic process	biological_process	30.962184283938807	30.19619980415137	30.917702319093124	30.8826102233948	31.130565910421087	30.903633101304933	30.20900999699492	30.12799556670231	30.312337199364375	30.12739482750654	21.0	20.0	20.0	19.0	20.0	20.0	19.0	18.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:0006639	acylglycerol metabolic process	biological_process	30.962184283938807	30.19619980415137	30.917702319093124	30.8826102233948	31.130565910421087	30.903633101304933	30.20900999699492	30.12799556670231	30.312337199364375	30.12739482750654	21.0	20.0	20.0	19.0	20.0	20.0	19.0	18.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:0006641	triglyceride metabolic process	biological_process	30.962184283938807	30.19619980415137	30.917702319093124	30.8826102233948	31.130565910421087	30.903633101304933	30.20900999699492	30.12799556670231	30.312337199364375	30.12739482750654	21.0	20.0	20.0	19.0	20.0	20.0	19.0	18.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0006643	membrane lipid metabolic process	biological_process	30.88101760211583	30.97473765983615	30.722215459609487	30.96333029563438	30.785066709640194	31.03139830124166	30.93389790413526	30.999395525988877	30.929460543235283	31.033496030954517	92.0	103.0	78.0	94.0	104.0	81.0	90.0	87.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0
