id	name	namespace	NS_mean	WS_mean	X737NS	X737WS	X852NS	X852WS	X867NS	X867WS	X737NS_n_peptide	X737WS_n_peptide	X852NS_n_peptide	X852WS_n_peptide	X867NS_n_peptide	X867WS_n_peptide	X737NS_n_samp_children	X737WS_n_samp_children	X852NS_n_samp_children	X852WS_n_samp_children	X867NS_n_samp_children	X867WS_n_samp_children	log2fc_NS_over_WS	p	corrected_p
GO:0008270	zinc ion binding	molecular_function	24.04218032359618	26.44695303959689	24.504738081752862	26.9009595949237	23.58770857941852	26.278136620731782	23.877684021766118	26.01369731107063	20.0	26.0	21.0	24.0	21.0	26.0	NA	NA	NA	NA	NA	NA	-2.4047727160007106	0.0030968207888033917	0.03220693620355527
GO:0008324	cation transmembrane transporter activity	molecular_function	24.70442550968871	25.95752081916403	25.280928092310113	26.186896974820986	23.587034940001878	25.830373676775928	24.771848707052555	25.824676851317292	14.0	18.0	16.0	21.0	17.0	19.0	2.0	1.0	2.0	2.0	2.0	2.0	-1.25309530947532	0.05325371519778317	0.11117198939099261
GO:0008360	regulation of cell shape	biological_process	21.185078020455162	22.314180709803125	19.7797832227647	22.643988726212267	21.714413729841386	22.326516997629298	21.422879742834834	21.869145448265723	2.0	4.0	5.0	5.0	5.0	3.0	NA	NA	NA	NA	NA	NA	-1.1291026893479632	0.11169738372382432	0.1988686869702229
GO:0008408	3'-5' exonuclease activity	molecular_function	20.179597584829484	22.406618522024523	19.73309084136577	22.49734353841301	19.919298187762106	22.998943707311806	20.696891264907887	21.18034514162381	4.0	4.0	4.0	5.0	3.0	4.0	NA	NA	NA	NA	NA	NA	-2.2270209371950394	0.026877636195336112	0.06969195247082471
GO:0008483	transaminase activity	molecular_function	23.73243154190072	23.358772256897712	24.350849344289585	23.246157176323663	23.01373940672587	23.717515285121042	23.51007020906693	23.023768013503517	9.0	8.0	13.0	14.0	9.0	8.0	2.0	3.0	3.0	3.0	3.0	3.0	0.3736592850030078	0.5388350110096425	0.6421117214531573
GO:0008610	lipid biosynthetic process	biological_process	25.930394520154266	26.54679309504627	26.27563166331536	26.754567919656314	25.37308724038983	26.184860510244693	26.00088119933309	26.640316697041925	25.0	28.0	32.0	35.0	31.0	28.0	5.0	5.0	5.0	5.0	5.0	5.0	-0.6163985748920027	0.11372892439184755	0.20017492656711708
GO:0008652	cellular amino acid biosynthetic process	biological_process	24.87823709254039	26.53971637308088	24.971774971201487	26.18884742245443	24.26475837508372	26.45655132287303	25.23370192954486	26.886706050211625	24.0	34.0	37.0	40.0	21.0	35.0	5.0	5.0	6.0	6.0	6.0	5.0	-1.6614792805404868	0.00883178799986793	0.046775766073374594
GO:0008654	phospholipid biosynthetic process	biological_process	25.16778837308948	24.88988927605105	25.76615034645718	25.258248236986127	24.119866529463593	24.448676184464922	25.171158933377924	24.849809719476923	11.0	10.0	11.0	14.0	13.0	11.0	3.0	3.0	3.0	3.0	3.0	3.0	0.2778990970384285	0.7707795579025603	0.8365956491845625
GO:0008757	S-adenosylmethionine-dependent methyltransferase activity	molecular_function	20.41932951890585	21.841276854074348	19.893605517655352	22.48824016153553	20.68135361951963	20.934265968034914	20.564980388552137	21.6906234385202	2.0	4.0	3.0	3.0	3.0	4.0	1.0	3.0	3.0	3.0	2.0	3.0	-1.4219473351684968	0.060707122566439696	0.12226927502818136
GO:0008774	acetaldehyde dehydrogenase (acetylating) activity	molecular_function	20.274466850495727	23.075608611363677	19.931895165967198	23.621998892748913	20.85031169515997	23.415901043743744	19.80216909067131	21.205536636620387	3.0	3.0	4.0	3.0	3.0	3.0	NA	NA	NA	NA	NA	NA	-2.8011417608679494	0.03854353099912985	0.08612070207618075
GO:0008776	acetate kinase activity	molecular_function	23.71178690711616	22.432356362601197	24.874301614793204	18.192531107551925	20.749510232966106	21.656591235943257	23.05255593134325	23.672971857896986	4.0	2.0	3.0	3.0	4.0	3.0	NA	NA	NA	NA	NA	NA	1.2794305445149625	0.43797741002426704	0.5494447066859026
GO:0008797	aspartate ammonia-lyase activity	molecular_function	23.73085261645509	22.28265610009479	23.795205652807496	21.98958091957301	23.48505729883881	20.857802270679308	23.88275468777796	23.13974723371519	4.0	4.0	2.0	2.0	3.0	3.0	NA	NA	NA	NA	NA	NA	1.448196516360298	0.061573974707622436	0.12314794941524487
GO:0008804	carbamate kinase activity	molecular_function	21.839177842472974	21.585097802524395	22.166696978509464	22.046549126515107	22.149862200352626	21.01989199731861	20.853105762977894	21.50686120924841	4.0	3.0	4.0	4.0	3.0	4.0	NA	NA	NA	NA	NA	NA	0.25408003994857964	0.7249380644459207	0.8051739278894497
GO:0008861	formate C-acetyltransferase activity	molecular_function	23.868818442805313	22.738651482726816	22.288352493215186	23.180958457238088	24.901331513647733	22.642355660420304	23.17925561998563	22.23596842486485	6.0	6.0	4.0	7.0	6.0	5.0	NA	NA	NA	NA	NA	NA	1.1301669600784976	0.39795416367159253	0.5149995059279433
GO:0008959	phosphate acetyltransferase activity	molecular_function	21.824283971835452	24.07622078644917	21.21510625669889	23.792858773745326	22.16000108516819	24.48458904760915	21.938551306057335	23.843692783292408	4.0	5.0	5.0	5.0	3.0	3.0	NA	NA	NA	NA	NA	NA	-2.2519368146137175	0.003300829260238946	0.03316457795762498
GO:0008973	phosphopentomutase activity	molecular_function	21.153065876057568	22.190991820450268	20.479159502250255	21.468821356305725	21.61363063552619	23.284917127144407	21.14889394988192	20.24354715716529	1.0	2.0	3.0	3.0	3.0	3.0	NA	NA	NA	NA	NA	NA	-1.0379259443927005	0.5684267260592795	0.6703919325895007
GO:0009055	electron transfer activity	molecular_function	25.86063537283789	24.360783269649804	26.22100478250457	22.748490246239466	24.64638101466372	25.16886009639708	26.222683997034718	24.24369394288904	8.0	6.0	12.0	13.0	11.0	6.0	NA	NA	NA	NA	NA	NA	1.4998521031880863	0.13502624868834337	0.22452039026085005
GO:0009056	catabolic process	biological_process	28.500993010622665	29.27755140009502	28.406978431323303	29.04772040928833	28.09310137164505	29.715099239981985	28.889859181176643	28.94288006309772	64.0	59.0	83.0	86.0	78.0	57.0	3.0	3.0	3.0	3.0	3.0	3.0	-0.7765583894723562	0.08251049437471741	0.1563063987839567
GO:0009057	macromolecule catabolic process	biological_process	22.269218727645804	22.92811986913629	21.99013282150113	22.850411539281183	22.158591678122832	23.398266450718182	22.590802345972875	22.34428549110612	7.0	8.0	9.0	10.0	7.0	7.0	4.0	4.0	3.0	4.0	2.0	4.0	-0.6589011414904853	0.15499919061276324	0.24424114884435422
GO:0009058	biosynthetic process	biological_process	29.500516554731355	30.15397191739537	29.68206686692973	29.921856381472352	29.25270357235637	30.33028558665065	29.534346116594037	30.1805901426398	280.0	308.0	355.0	384.0	336.0	302.0	4.0	4.0	4.0	4.0	4.0	4.0	-0.6534553626640154	0.01955074463123398	0.05986326368564095
GO:0009059	macromolecule biosynthetic process	biological_process	28.786100836954013	29.486061517588148	28.79811035496149	29.197005708424392	28.625136323942023	29.68286156409615	28.919945759729863	29.536262501811372	155.0	167.0	185.0	198.0	179.0	165.0	5.0	3.0	5.0	5.0	5.0	3.0	-0.6999606806341347	0.014516519555178894	0.05421789866944534
GO:0009063	cellular amino acid catabolic process	biological_process	27.46994152508163	26.850163604316037	27.57669519011673	26.189025785877533	26.92899817091686	27.69129617699477	27.77547571782515	26.054716753119692	30.0	20.0	37.0	37.0	36.0	19.0	3.0	2.0	3.0	3.0	3.0	2.0	0.6197779207655927	0.2512334551530397	0.3694229726157807
GO:0009064	glutamine family amino acid metabolic process	biological_process	27.110083977669763	27.0763879279605	27.24597277653093	26.56031457254103	26.50687766711658	27.764851191820373	27.423841980511842	26.53930199470688	35.0	30.0	42.0	44.0	43.0	29.0	5.0	5.0	5.0	5.0	5.0	5.0	0.03369604970926332	0.8430740823874017	0.8768503650683396
GO:0009066	aspartate family amino acid metabolic process	biological_process	26.18855310547773	24.738775562255192	26.283925411160173	24.018590871280185	25.718057749310606	25.004146727925328	26.463491209892393	24.99099141394499	13.0	14.0	16.0	17.0	11.0	13.0	6.0	6.0	6.0	6.0	6.0	6.0	1.4497775432225382	0.020023253455315054	0.060079360132228594
GO:0009067	aspartate family amino acid biosynthetic process	biological_process	21.13569864331365	23.99523874122895	20.632043022321426	23.571555857146244	21.62619541420257	23.753496717363962	20.96717725304305	24.489661982437585	4.0	9.0	9.0	10.0	3.0	9.0	2.0	3.0	3.0	3.0	2.0	3.0	-2.8595400979153	0.002113165564095164	0.028110016340986834
GO:0009069	serine family amino acid metabolic process	biological_process	21.203032461568228	23.00496035693489	20.962083827914	22.823291183444468	21.29159543999255	22.958767378931018	21.32802322386922	23.206379744893326	5.0	6.0	4.0	6.0	5.0	6.0	5.0	5.0	5.0	5.0	5.0	5.0	-1.8019278953666635	0.0003681737104629392	0.027478032807088933
GO:0009070	serine family amino acid biosynthetic process	biological_process	21.167816177686838	22.934307562201518	20.962083827914	22.80713744924591	21.29159543999255	22.88564255845836	21.228992639054326	23.094638826987552	5.0	5.0	4.0	5.0	4.0	5.0	3.0	3.0	3.0	3.0	2.0	2.0	-1.76649138451468	0.00018254156983598137	0.027478032807088933
GO:0009072	aromatic amino acid family metabolic process	biological_process	26.258381582514485	25.61508615035173	26.607880036924676	23.873817727399178	25.47726478853601	26.92269401731143	26.452426051997204	23.466833852961717	17.0	13.0	27.0	27.0	25.0	12.0	3.0	3.0	4.0	4.0	4.0	3.0	0.6432954321627555	0.2818310425313204	0.39907210106723395
GO:0009081	branched-chain amino acid metabolic process	biological_process	23.208838637074464	25.301560146748265	23.1267046649418	25.068734349055664	22.909746904561025	25.111872525191608	23.522173619652534	25.64892870322149	8.0	10.0	13.0	13.0	7.0	10.0	4.0	4.0	4.0	4.0	4.0	4.0	-2.092721509673801	0.0012762731444687855	0.027478032807088933
GO:0009082	branched-chain amino acid biosynthetic process	biological_process	23.208838637074464	25.301560146748265	23.1267046649418	25.068734349055664	22.909746904561025	25.111872525191608	23.522173619652534	25.64892870322149	8.0	10.0	13.0	13.0	7.0	10.0	3.0	3.0	3.0	3.0	3.0	3.0	-2.092721509673801	0.0012762731444687855	0.027478032807088933
GO:0009084	glutamine family amino acid biosynthetic process	biological_process	23.840886185458828	24.26159094498129	24.18453332100213	23.74332288559786	21.985736461504093	24.48596961237112	24.3815439222602	24.44239631449501	4.0	4.0	5.0	5.0	4.0	4.0	2.0	2.0	2.0	2.0	2.0	2.0	-0.42070475952246156	0.4294554561432962	0.5446752126695464
GO:0009097	isoleucine biosynthetic process	biological_process	22.024301014328127	24.330332501165234	21.85279463761199	24.09787028972599	21.962195457521567	24.09373962236124	22.23121897336215	24.70892364542621	4.0	6.0	7.0	7.0	3.0	6.0	NA	NA	NA	NA	NA	NA	-2.3060314868371066	0.0006089239903523537	0.027478032807088933
GO:0009099	valine biosynthetic process	biological_process	21.787235501030626	24.17277980356348	21.620359789673845	23.962516055484684	21.370032516905564	23.967980052893964	22.23121897336215	24.51529096471373	3.0	3.0	4.0	4.0	3.0	3.0	NA	NA	NA	NA	NA	NA	-2.3855443025328533	0.0015672769834343897	0.027478032807088933
GO:0009108	coenzyme biosynthetic process	biological_process	25.826277933339554	25.756175529632536	26.261734205483023	25.090465375355983	25.658018744771805	26.06993997998444	25.426063595992712	25.92824688805256	15.0	15.0	19.0	22.0	20.0	14.0	4.0	5.0	5.0	5.0	5.0	4.0	0.07010240370701837	0.8385188485663423	0.8752423017882259
GO:0009116	nucleoside metabolic process	biological_process	23.918542367981573	24.78729681532973	24.255107338348733	24.75546089239041	23.5469918248992	25.233334018646985	23.86609968194887	24.18681164556129	11.0	15.0	18.0	19.0	18.0	14.0	5.0	5.0	5.0	5.0	5.0	4.0	-0.8687544473481559	0.08402205704399641	0.15744667461819734
GO:0009117	nucleotide metabolic process	biological_process	27.5601839926514	29.248029554958	27.308470469067288	29.15420259467113	27.388898297454915	29.50196057855781	27.90734030867149	29.047969476076627	55.0	71.0	74.0	81.0	77.0	68.0	8.0	8.0	8.0	8.0	8.0	8.0	-1.6878455623065989	0.0018589425890786343	0.027478032807088933
GO:0009119	ribonucleoside metabolic process	biological_process	22.24026831571616	24.36992841764945	20.99187685161339	24.26904027400708	22.65739817484181	24.723115778147783	22.555039382768808	24.030148023472808	6.0	12.0	11.0	12.0	11.0	12.0	3.0	3.0	3.0	3.0	3.0	3.0	-2.1296601019332897	0.016877494268773427	0.0558150372079109
GO:0009123	nucleoside monophosphate metabolic process	biological_process	23.87927915161271	23.943742829040684	24.2663759877145	23.76755481799148	22.92054462957139	24.39762120747725	24.115291478913388	23.519527734173174	10.0	10.0	15.0	15.0	16.0	10.0	4.0	4.0	4.0	4.0	4.0	4.0	-0.06446367742797321	0.8111186031005557	0.8597807005975716
GO:0009124	nucleoside monophosphate biosynthetic process	biological_process	23.87927915161271	23.943742829040684	24.2663759877145	23.76755481799148	22.92054462957139	24.39762120747725	24.115291478913388	23.519527734173174	10.0	10.0	15.0	15.0	16.0	10.0	3.0	3.0	3.0	3.0	3.0	3.0	-0.06446367742797321	0.8111186031005557	0.8597807005975716
GO:0009126	purine nucleoside monophosphate metabolic process	biological_process	22.75702408060105	23.555552058526274	22.783651845724023	23.349886918127822	22.372873149198842	23.971336004529363	23.038148808839	23.23152659304287	6.0	8.0	10.0	9.0	10.0	8.0	2.0	2.0	2.0	2.0	2.0	2.0	-0.7985279779252252	0.05897504863928826	0.12004885345791064
GO:0009132	nucleoside diphosphate metabolic process	biological_process	27.066852337916302	28.909528350851012	26.49207354460623	28.77726866200677	26.949140101943694	29.21676738241011	27.55943653334024	28.67550651697391	19.0	24.0	24.0	26.0	25.0	23.0	3.0	3.0	3.0	3.0	3.0	3.0	-1.8426760129347102	0.005752572033286214	0.037690960032254736
GO:0009141	nucleoside triphosphate metabolic process	biological_process	24.077517711001924	26.094103239853357	24.362751199326137	26.419229238324327	23.90510148077801	25.96267746973228	23.915924542700427	25.83273684089412	15.0	21.0	18.0	22.0	20.0	18.0	4.0	4.0	4.0	4.0	4.0	4.0	-2.016585528851433	0.0009947826152793145	0.027478032807088933
GO:0009142	nucleoside triphosphate biosynthetic process	biological_process	24.077517711001924	26.094103239853357	24.362751199326137	26.419229238324327	23.90510148077801	25.96267746973228	23.915924542700427	25.83273684089412	15.0	21.0	18.0	22.0	20.0	18.0	3.0	3.0	3.0	3.0	3.0	3.0	-2.016585528851433	0.0009947826152793145	0.027478032807088933
GO:0009144	purine nucleoside triphosphate metabolic process	biological_process	23.800370555737967	25.935613219602466	24.204029729711035	26.24252488844543	23.546759980150124	25.80688999878245	23.54598918963563	25.698264310809122	10.0	15.0	14.0	16.0	14.0	14.0	2.0	2.0	2.0	2.0	2.0	2.0	-2.1352426638644992	0.0014471182791953832	0.027478032807088933
GO:0009147	pyrimidine nucleoside triphosphate metabolic process	biological_process	21.561119558634623	22.82928115667811	21.09992080031621	23.3024218343879	21.7202780806927	22.67436934656395	21.771485859428342	22.34263981429687	5.0	6.0	4.0	6.0	6.0	4.0	2.0	2.0	2.0	2.0	2.0	2.0	-1.2681615980434877	0.024816042636019265	0.06954332034426569
GO:0009150	purine ribonucleotide metabolic process	biological_process	27.491267807729038	29.194966735233642	27.260414153815752	29.095626956522608	27.307473169867936	29.4430141704563	27.833236647408786	29.00880531619083	45.0	55.0	58.0	62.0	61.0	53.0	7.0	8.0	7.0	8.0	8.0	7.0	-1.703698927504604	0.0016297859950575387	0.027478032807088933
GO:0009152	purine ribonucleotide biosynthetic process	biological_process	25.222075899705445	26.50333843670168	25.84764489452237	26.53683984171105	24.430129666121672	26.522211038455076	25.037022298560647	26.449454591909927	23.0	28.0	31.0	32.0	32.0	27.0	6.0	6.0	6.0	6.0	6.0	5.0	-1.281262536996234	0.027349709379043553	0.06969195247082471
GO:0009156	ribonucleoside monophosphate biosynthetic process	biological_process	23.87927915161271	23.943742829040684	24.2663759877145	23.76755481799148	22.92054462957139	24.39762120747725	24.115291478913388	23.519527734173174	10.0	10.0	15.0	15.0	16.0	10.0	2.0	2.0	2.0	2.0	2.0	2.0	-0.06446367742797321	0.8111186031005557	0.8597807005975716
GO:0009161	ribonucleoside monophosphate metabolic process	biological_process	23.87927915161271	23.943742829040684	24.2663759877145	23.76755481799148	22.92054462957139	24.39762120747725	24.115291478913388	23.519527734173174	10.0	10.0	15.0	15.0	16.0	10.0	3.0	3.0	3.0	3.0	3.0	3.0	-0.06446367742797321	0.8111186031005557	0.8597807005975716
GO:0009163	nucleoside biosynthetic process	biological_process	21.814680412314075	24.030817053528754	20.62621087515109	23.925273264124414	22.344789508381854	24.43395038860497	21.974559543907226	23.612252462786888	5.0	10.0	10.0	10.0	9.0	10.0	3.0	3.0	3.0	3.0	3.0	3.0	-2.2161366412146783	0.015139858072949538	0.05421789866944534
GO:0009165	nucleotide biosynthetic process	biological_process	25.447547043893515	26.747505625694245	25.93790558276763	26.812987540961828	24.776244974173817	26.788110504661798	25.399532156797594	26.63506301752988	31.0	41.0	43.0	47.0	44.0	38.0	6.0	6.0	6.0	6.0	6.0	6.0	-1.2999585818007304	0.015616416332746921	0.05446701306299536
GO:0009167	purine ribonucleoside monophosphate metabolic process	biological_process	22.75702408060105	23.555552058526274	22.783651845724023	23.349886918127822	22.372873149198842	23.971336004529363	23.038148808839	23.23152659304287	6.0	8.0	10.0	9.0	10.0	8.0	4.0	4.0	4.0	4.0	4.0	3.0	-0.7985279779252252	0.05897504863928826	0.12004885345791064
GO:0009168	purine ribonucleoside monophosphate biosynthetic process	biological_process	22.75702408060105	23.555552058526274	22.783651845724023	23.349886918127822	22.372873149198842	23.971336004529363	23.038148808839	23.23152659304287	6.0	8.0	10.0	9.0	10.0	8.0	3.0	3.0	3.0	3.0	3.0	2.0	-0.7985279779252252	0.05897504863928826	0.12004885345791064
GO:0009199	ribonucleoside triphosphate metabolic process	biological_process	24.077517711001924	26.094103239853357	24.362751199326137	26.419229238324327	23.90510148077801	25.96267746973228	23.915924542700427	25.83273684089412	15.0	21.0	18.0	22.0	20.0	18.0	3.0	3.0	3.0	3.0	3.0	3.0	-2.016585528851433	0.0009947826152793145	0.027478032807088933
GO:0009201	ribonucleoside triphosphate biosynthetic process	biological_process	24.077517711001924	26.094103239853357	24.362751199326137	26.419229238324327	23.90510148077801	25.96267746973228	23.915924542700427	25.83273684089412	15.0	21.0	18.0	22.0	20.0	18.0	2.0	2.0	2.0	2.0	2.0	2.0	-2.016585528851433	0.0009947826152793145	0.027478032807088933
GO:0009205	purine ribonucleoside triphosphate metabolic process	biological_process	23.800370555737967	25.935613219602466	24.204029729711035	26.24252488844543	23.546759980150124	25.80688999878245	23.54598918963563	25.698264310809122	10.0	15.0	14.0	16.0	14.0	14.0	2.0	2.0	2.0	2.0	2.0	2.0	-2.1352426638644992	0.0014471182791953832	0.027478032807088933
GO:0009206	purine ribonucleoside triphosphate biosynthetic process	biological_process	23.800370555737967	25.935613219602466	24.204029729711035	26.24252488844543	23.546759980150124	25.80688999878245	23.54598918963563	25.698264310809122	10.0	15.0	14.0	16.0	14.0	14.0	2.0	2.0	2.0	2.0	2.0	2.0	-2.1352426638644992	0.0014471182791953832	0.027478032807088933
GO:0009208	pyrimidine ribonucleoside triphosphate metabolic process	biological_process	21.561119558634623	22.82928115667811	21.09992080031621	23.3024218343879	21.7202780806927	22.67436934656395	21.771485859428342	22.34263981429687	5.0	6.0	4.0	6.0	6.0	4.0	3.0	3.0	3.0	3.0	3.0	3.0	-1.2681615980434877	0.024816042636019265	0.06954332034426569
GO:0009209	pyrimidine ribonucleoside triphosphate biosynthetic process	biological_process	21.561119558634623	22.82928115667811	21.09992080031621	23.3024218343879	21.7202780806927	22.67436934656395	21.771485859428342	22.34263981429687	5.0	6.0	4.0	6.0	6.0	4.0	2.0	2.0	2.0	2.0	2.0	2.0	-1.2681615980434877	0.024816042636019265	0.06954332034426569
GO:0009218	pyrimidine ribonucleotide metabolic process	biological_process	22.131659827842668	22.986929147424487	21.434445346652748	23.352210209585625	21.774046067827925	23.02887635068157	22.812239586810236	22.435544780483237	6.0	7.0	5.0	8.0	8.0	5.0	4.0	4.0	4.0	4.0	4.0	4.0	-0.8552693195818186	0.13213215633819056	0.2209929632322953
GO:0009220	pyrimidine ribonucleotide biosynthetic process	biological_process	22.131659827842668	22.986929147424487	21.434445346652748	23.352210209585625	21.774046067827925	23.02887635068157	22.812239586810236	22.435544780483237	6.0	7.0	5.0	8.0	8.0	5.0	3.0	4.0	3.0	4.0	4.0	4.0	-0.8552693195818186	0.13213215633819056	0.2209929632322953
GO:0009225	nucleotide-sugar metabolic process	biological_process	19.786445290882835	20.74893580916068	17.220219438706554	20.93489940083523	20.35368213992525	20.985389311626488	20.218839955520245	20.20170080020153	1.0	3.0	4.0	3.0	4.0	2.0	2.0	4.0	5.0	4.0	5.0	3.0	-0.9624905182778463	0.24266051332170788	0.3598749002923919
GO:0009236	cobalamin biosynthetic process	biological_process	24.628182702636213	24.97606047659346	25.17532909166411	24.486022128818203	24.853995075114398	26.061054594244148	23.191328326797837	22.390754528939585	6.0	5.0	5.0	6.0	7.0	4.0	NA	NA	NA	NA	NA	NA	-0.34787777395724717	0.9424953391679187	0.9541722725735389
GO:0009259	ribonucleotide metabolic process	biological_process	27.525984308132173	29.214350946279996	27.285624747673964	29.122308543196567	27.33829086960293	29.45983288235331	27.87699896168521	29.02387678197395	51.0	62.0	63.0	70.0	69.0	58.0	3.0	3.0	3.0	3.0	3.0	3.0	-1.6883666381478228	0.001794682881641772	0.027478032807088933
GO:0009260	ribonucleotide biosynthetic process	biological_process	25.382229990048362	26.624206190571122	25.9138164314056	26.687379198228307	24.642574081017127	26.64494689701782	25.316708689466964	26.536102910895853	29.0	35.0	36.0	40.0	40.0	32.0	2.0	2.0	2.0	2.0	2.0	2.0	-1.2419762005227604	0.02276125984266788	0.0657547506565961
GO:0009262	deoxyribonucleotide metabolic process	biological_process	21.36863560451424	22.322795109632946	20.973632171751348	21.798385652215966	21.723530235558826	23.327676235895577	21.31067374640768	20.57607392069185	2.0	3.0	5.0	5.0	5.0	4.0	2.0	2.0	2.0	2.0	2.0	2.0	-0.9541595051187066	0.5312114576687267	0.6356756355366353
GO:0009264	deoxyribonucleotide catabolic process	biological_process	21.153065876057568	22.190991820450268	20.479159502250255	21.468821356305725	21.61363063552619	23.284917127144407	21.14889394988192	20.24354715716529	1.0	2.0	3.0	3.0	3.0	3.0	NA	NA	NA	NA	NA	NA	-1.0379259443927005	0.5684267260592795	0.6703919325895007
GO:0009279	cell outer membrane	cellular_component	25.842738145116385	24.265643072226144	24.73426736110271	22.701864323110666	21.45438251932107	22.594561882727323	27.157994029722506	25.49690228986812	7.0	7.0	3.0	5.0	7.0	7.0	NA	NA	NA	NA	NA	NA	1.5770950728902413	0.6783604794030695	0.7729525781246132
GO:0009311	oligosaccharide metabolic process	biological_process	24.732788616437432	21.37334470119663	25.54712900671859	20.18169094427911	22.674661856577128	22.593693583773238	24.734775872955648	19.26659014121132	2.0	2.0	3.0	4.0	3.0	3.0	2.0	4.0	4.0	4.0	2.0	4.0	3.359443915240803	0.04993595704056105	0.10612418665096406
GO:0009317	acetyl-CoA carboxylase complex	cellular_component	21.76353820563817	23.208656541945572	21.694946119215203	23.616181653384004	21.53191748907389	23.381067413765397	22.020252157506018	22.33734959921939	2.0	3.0	4.0	4.0	3.0	2.0	NA	NA	NA	NA	NA	NA	-1.4451183363074023	0.03118325339892621	0.07503824259593485
GO:0009360	DNA polymerase III complex	cellular_component	20.179597584829484	22.406618522024523	19.73309084136577	22.49734353841301	19.919298187762106	22.998943707311806	20.696891264907887	21.18034514162381	4.0	4.0	4.0	5.0	3.0	4.0	NA	NA	NA	NA	NA	NA	-2.2270209371950394	0.026877636195336112	0.06969195247082471
GO:0009401	phosphoenolpyruvate-dependent sugar phosphotransferase system	biological_process	21.537575129397677	21.33894583486238	21.480299217728835	21.37909630621945	21.91612831520506	20.02396076679288	21.100997735478074	21.989571889879127	3.0	3.0	2.0	2.0	4.0	4.0	NA	NA	NA	NA	NA	NA	0.19862929453529787	0.5883900158253605	0.6886621530476774
GO:0009405	pathogenesis	biological_process	25.84696522359461	26.55988775550108	25.697315534324733	26.59229246829315	24.718490462611214	27.11878422516141	26.561656183936144	25.571791656739016	12.0	12.0	7.0	10.0	9.0	10.0	NA	NA	NA	NA	NA	NA	-0.7129225319064716	0.3337928895001368	0.44402216928855404
GO:0009507	chloroplast	cellular_component	22.61302785846947	24.04769562141855	22.88120681857448	24.07061007916937	22.811892410689765	24.823233966750266	21.98691232370601	22.170229972678776	3.0	3.0	3.0	3.0	2.0	2.0	NA	NA	NA	NA	NA	NA	-1.4346677629490827	0.25045853190960404	0.3694229726157807
GO:0009605	response to external stimulus	biological_process	23.248831313468784	23.04773099281689	22.99533417044914	22.55589195154067	23.51138096277045	23.33727395592357	23.192254024186287	23.140789379343282	3.0	3.0	3.0	4.0	4.0	3.0	2.0	2.0	2.0	2.0	2.0	2.0	0.20110032065189287	0.47093466176006415	0.5711561608003377
GO:0009628	response to abiotic stimulus	biological_process	24.594443321652225	23.625786422039155	23.367212315374196	23.13492014458557	24.252041451126786	22.30835242507831	25.429669255729	24.541998842666587	3.0	4.0	4.0	4.0	3.0	4.0	2.0	2.0	2.0	2.0	2.0	2.0	0.9686568996130696	0.3124517167001355	0.4284648039558238
GO:0009889	regulation of biosynthetic process	biological_process	24.785519705867056	25.782845803235574	24.99320285031969	25.99796895838477	24.389839694767733	26.15952774079257	24.90326377289836	24.896132013961328	12.0	19.0	20.0	22.0	16.0	18.0	5.0	5.0	5.0	5.0	5.0	5.0	-0.9973260973685178	0.10361812186792635	0.18875657868934353
GO:0009892	negative regulation of metabolic process	biological_process	24.13959162208063	24.659367902434568	22.85087462519925	25.139714585638608	19.87602543863069	24.249432135254068	25.483636639847088	24.428740623634702	7.0	3.0	5.0	6.0	6.0	3.0	4.0	4.0	4.0	4.0	4.0	4.0	-0.5197762803539376	0.31865127224500206	0.4288671240568028
GO:0009893	positive regulation of metabolic process	biological_process	23.93645898541281	23.94006343405394	23.99007462338131	23.870980843233706	23.860960848694205	24.37558334889843	23.955268161361623	23.413814833613767	5.0	5.0	3.0	3.0	4.0	4.0	7.0	7.0	7.0	7.0	7.0	7.0	-0.003604448641130631	0.8707126969325196	0.8990030011649841
GO:0009986	cell surface	cellular_component	26.556641572184805	28.307602158314953	26.02201096991569	28.127937851174693	26.582692333772894	28.678353274480443	26.92562616924193	28.028433496245466	8.0	7.0	9.0	9.0	9.0	7.0	NA	NA	NA	NA	NA	NA	-1.750960586130148	0.0059809895562542344	0.037690960032254736
GO:0009987	cellular process	biological_process	30.93704344031448	31.43091775989121	31.028037877915548	31.17618410657469	30.68506183257369	31.69253724104164	31.068176806601592	31.37657710004096	564.0	610.0	717.0	776.0	696.0	599.0	18.0	15.0	20.0	21.0	21.0	19.0	-0.49387431957672945	0.06504458043089359	0.12741609591257236
GO:0009991	response to extracellular stimulus	biological_process	23.248831313468784	23.04773099281689	22.99533417044914	22.55589195154067	23.51138096277045	23.33727395592357	23.192254024186287	23.140789379343282	3.0	3.0	3.0	4.0	4.0	3.0	2.0	2.0	2.0	2.0	2.0	2.0	0.20110032065189287	0.47093466176006415	0.5711561608003377
GO:0010468	regulation of gene expression	biological_process	25.79330300421262	25.99642492142748	25.5703927954468	26.062427740353407	24.987276265759693	26.226272958187533	26.44517886740014	25.638851567220602	19.0	23.0	23.0	26.0	21.0	21.0	5.0	5.0	5.0	5.0	5.0	5.0	-0.20312191721485817	0.5381505981349827	0.6421117214531573
