id	name	namespace	NS_mean	WS_mean	X737NS	X737WS	X852NS	X852WS	X867NS	X867WS	X737NS_n_peptide	X737WS_n_peptide	X852NS_n_peptide	X852WS_n_peptide	X867NS_n_peptide	X867WS_n_peptide	X737NS_n_samp_children	X737WS_n_samp_children	X852NS_n_samp_children	X852WS_n_samp_children	X867NS_n_samp_children	X867WS_n_samp_children
GO:0006422	aspartyl-tRNA aminoacylation	biological_process	20.264501794926012	22.676953034448875	19.47457725781092	22.825169630489906	20.93403664419414	22.79063400719831	19.997536053629844	22.372618965731906	4.0	6.0	7.0	6.0	6.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0
GO:0006438	valyl-tRNA aminoacylation	biological_process	19.619867747954004	21.529300039300466	19.386978450479287	21.529962202630287	19.578693221624476	21.88142267209331	19.855236468113702	21.061574409622022	2.0	3.0	3.0	4.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
GO:0006457	protein folding	biological_process	26.127958294808984	27.42624868957996	24.94184398983704	27.114125338248005	26.87943908632695	27.811983669315325	25.93859901752036	27.25491171311117	28.0	32.0	33.0	36.0	31.0	30.0	1.0	3.0	3.0	3.0	3.0	3.0
GO:0006464	cellular protein modification process	biological_process	22.821751924881738	21.24631986274861	23.784368710002088	20.246817217765244	20.680269808164862	21.637759465952524	22.543363686494555	21.49500765361629	6.0	4.0	6.0	8.0	8.0	4.0	5.0	3.0	3.0	5.0	5.0	4.0
GO:0006518	peptide metabolic process	biological_process	28.491378498601147	29.15895798298934	28.59570254251069	28.822304373508288	28.2780570304398	29.286164496852695	28.578787398551732	29.317226692749394	111.0	113.0	123.0	130.0	120.0	110.0	2.0	2.0	3.0	3.0	2.0	2.0
GO:0006520	cellular amino acid metabolic process	biological_process	28.96322413016155	28.100123931376704	29.269121025354558	27.589270196486417	28.148950511331865	28.618944370260127	29.22037761329775	27.891579090066465	95.0	100.0	128.0	136.0	113.0	98.0	8.0	8.0	8.0	8.0	8.0	8.0
GO:0006525	arginine metabolic process	biological_process	26.096073742903062	26.27587720143553	26.02926561539489	26.169189782484487	25.460888290076323	26.410043327240185	26.582936339395967	26.237609639823646	13.0	11.0	13.0	13.0	12.0	12.0	2.0	2.0	2.0	2.0	2.0	2.0
GO:0006527	arginine catabolic process	biological_process	25.722121472415505	25.91028771403783	25.46729809372528	25.83549152829	25.294439324563452	26.095966672225106	26.22644185256386	25.77924568571901	8.0	7.0	8.0	8.0	7.0	8.0	2.0	2.0	2.0	2.0	2.0	2.0
GO:0006531	aspartate metabolic process	biological_process	23.73085261645509	22.282656100094787	23.795205652807496	21.98958091957301	23.48505729883881	20.857802270679308	23.88275468777796	23.13974723371519	4.0	4.0	2.0	2.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
GO:0006536	glutamate metabolic process	biological_process	26.051246264273267	25.578037202760253	26.389912855668587	23.828739111807753	25.44189715675581	26.893656254804334	26.1621711995208	23.35009113920492	16.0	11.0	23.0	23.0	23.0	9.0	2.0	2.0	2.0	2.0	2.0	2.0
GO:0006548	histidine catabolic process	biological_process	26.051246264273267	25.578037202760253	26.389912855668587	23.828739111807753	25.44189715675581	26.893656254804334	26.1621711995208	23.35009113920492	16.0	11.0	23.0	23.0	23.0	9.0	2.0	2.0	2.0	2.0	2.0	2.0
GO:0006563	L-serine metabolic process	biological_process	20.868825628972974	22.724199738169155	20.73590538416704	22.66140603629812	20.710305907925445	22.695018817366858	21.12229765319752	22.811818902179407	4.0	4.0	2.0	3.0	3.0	3.0	2.0	2.0	2.0	2.0	1.0	1.0
GO:0006591	ornithine metabolic process	biological_process	25.92264638192767	26.039192661939488	25.899227840129978	25.869662116689806	25.21678706404783	26.21361575640043	26.4111863256086	26.013509037475234	6.0	6.0	6.0	6.0	6.0	6.0	2.0	2.0	2.0	2.0	2.0	2.0
GO:0006605	protein targeting	biological_process	23.830684053309692	24.92813914621225	23.82651670428136	23.314073298080483	21.367683508338608	23.80642993208043	24.69582329386923	26.07464744526955	4.0	5.0	7.0	8.0	6.0	5.0	2.0	2.0	2.0	2.0	2.0	2.0
GO:0006629	lipid metabolic process	biological_process	26.60050111738721	26.591749676077647	26.947962504361477	26.762496301743237	25.82748454762919	26.336991560018877	26.792679573030128	26.64309599122439	28.0	30.0	33.0	38.0	34.0	30.0	4.0	3.0	4.0	4.0	4.0	3.0
GO:0006633	fatty acid biosynthetic process	biological_process	24.29782499784713	25.571558652164317	24.260253658511004	25.62403121318236	24.103886362978333	25.350669918860692	24.501327485313762	25.71550391749762	9.0	12.0	13.0	14.0	12.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0
GO:0006637	acyl-CoA metabolic process	biological_process	24.64901063897608	24.98411992225213	25.2475863426824	24.466208331252094	24.167726936494326	24.82549486519884	24.270889756979827	25.475449159923677	10.0	7.0	10.0	10.0	11.0	7.0	3.0	3.0	3.0	3.0	3.0	2.0
GO:0006644	phospholipid metabolic process	biological_process	25.172983193837148	24.918284030884344	25.77353254043868	25.280504963447427	24.119866529463593	24.512047631318868	25.17554925516168	24.85940162061242	13.0	12.0	11.0	16.0	15.0	13.0	5.0	5.0	4.0	5.0	5.0	5.0
GO:0006720	isoprenoid metabolic process	biological_process	22.309951249743147	23.89718060827301	21.90570743025461	24.224798005897323	22.62192427988623	23.25864531936123	22.3142203052453	24.038215821211878	4.0	4.0	6.0	6.0	5.0	5.0	2.0	2.0	2.0	2.0	2.0	2.0
GO:0006725	cellular aromatic compound metabolic process	biological_process	29.06965638055927	29.87692170879628	29.192789412169056	29.653820319079212	28.871999427323747	30.287252851755586	29.1247645686988	29.58053175041358	181.0	205.0	251.0	272.0	254.0	198.0	8.0	9.0	9.0	9.0	9.0	8.0
GO:0006732	coenzyme metabolic process	biological_process	26.675442151812987	26.34994422901917	27.01170735385684	25.791397254552642	26.547575698336924	26.66097444903996	26.393235086985253	26.461537881019577	26.0	22.0	29.0	34.0	33.0	21.0	5.0	6.0	6.0	6.0	6.0	5.0
GO:0006753	nucleoside phosphate metabolic process	biological_process	27.609214097936572	29.254680500529386	27.41205050243249	29.161972864004053	27.40827710359425	29.509133607113966	27.940060279531732	29.052698527253078	58.0	72.0	78.0	85.0	81.0	69.0	7.0	7.0	7.0	7.0	7.0	7.0
GO:0006760	folic acid-containing compound metabolic process	biological_process	26.167451510208863	25.362969935260313	26.47131674304273	24.52356310972715	26.080025609921144	25.97010703100045	25.88878416707621	25.23936815932705	13.0	8.0	13.0	16.0	17.0	8.0	2.0	2.0	2.0	2.0	2.0	2.0
GO:0006766	vitamin metabolic process	biological_process	24.89199788696384	25.01616058146461	25.312611017683448	24.496476913472854	25.167377668912266	26.11405174296714	23.74380828375568	22.390754528939585	7.0	6.0	7.0	8.0	9.0	4.0	2.0	2.0	2.0	2.0	2.0	2.0
GO:0006767	water-soluble vitamin metabolic process	biological_process	24.89199788696384	25.01616058146461	25.312611017683448	24.496476913472854	25.167377668912266	26.11405174296714	23.74380828375568	22.390754528939585	7.0	6.0	7.0	8.0	9.0	4.0	3.0	3.0	4.0	4.0	4.0	2.0
GO:0006790	sulfur compound metabolic process	biological_process	24.802322450955888	25.36237800648861	25.36730361078016	24.978330255022076	24.378059805345	25.255659181791373	24.43535797179533	25.746447214220144	15.0	15.0	16.0	20.0	17.0	14.0	4.0	5.0	4.0	5.0	5.0	5.0
GO:0006793	phosphorus metabolic process	biological_process	28.06145394178293	29.64918926472104	28.06017328466909	29.591598477050066	27.800999243301035	29.90502615081212	28.28309909212901	29.40639083059953	84.0	103.0	114.0	126.0	118.0	100.0	2.0	5.0	5.0	4.0	5.0	4.0
GO:0006796	phosphate-containing compound metabolic process	biological_process	28.057934246914886	29.646368010572704	28.06017328466909	29.588019267983746	27.793419111936192	29.90254980393684	28.279462865540296	29.403943712016517	84.0	100.0	111.0	124.0	115.0	98.0	9.0	11.0	11.0	11.0	10.0	10.0
GO:0006807	nitrogen compound metabolic process	biological_process	30.403146982976967	30.777573842614746	30.60349304137259	30.49507936581765	30.02577349306827	31.099821474988236	30.515764686923948	30.66907839870443	371.0	394.0	462.0	499.0	449.0	378.0	6.0	5.0	6.0	5.0	6.0	4.0
GO:0006810	transport	biological_process	26.915035327294174	27.0991788887312	26.68767503832564	26.936008714704837	25.775757486493262	26.931751914500467	27.67360871251018	27.38192726008344	53.0	52.0	66.0	71.0	65.0	54.0	5.0	5.0	5.0	5.0	5.0	5.0
GO:0006811	ion transport	biological_process	25.3307003858874	26.21757402171775	25.422678461950248	26.52174082142877	24.134603323304855	25.983566124575496	25.913463534876623	26.089457312991147	19.0	21.0	19.0	24.0	22.0	21.0	3.0	3.0	3.0	3.0	3.0	3.0
GO:0006812	cation transport	biological_process	24.765059822409267	26.162247673603378	25.178848705304627	26.47156410534786	24.11934219591987	25.943103658381446	24.805805502682595	26.01313437809736	17.0	17.0	18.0	21.0	20.0	17.0	3.0	3.0	3.0	3.0	3.0	3.0
GO:0006879	cellular iron ion homeostasis	biological_process	23.60309069833012	23.09226202948531	22.63455446808868	23.390872144134274	24.621270658428454	22.78116411103544	22.494085088703667	23.03938649301221	4.0	4.0	2.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
GO:0006886	intracellular protein transport	biological_process	23.953382399202237	25.054020394706374	23.867645779533504	23.518643264627016	21.760549134029993	24.259578876514897	24.832284459203038	26.109524640937337	6.0	7.0	11.0	12.0	9.0	7.0	2.0	2.0	2.0	2.0	2.0	2.0
GO:0006950	response to stress	biological_process	25.861121692093292	25.186943497186213	25.263914230112768	24.89096689609364	26.07952910110892	25.036170230223338	26.094419813876254	25.54838813300571	15.0	13.0	17.0	19.0	16.0	11.0	6.0	6.0	6.0	6.0	6.0	5.0
GO:0006996	organelle organization	biological_process	25.13126506018075	24.83157466122781	25.580335544996235	22.808081334732126	20.482016012528874	25.027117849049805	25.80481138042685	25.517633963693747	6.0	11.0	10.0	10.0	10.0	12.0	1.0	3.0	3.0	3.0	3.0	3.0
GO:0007049	cell cycle	biological_process	25.58646191462716	25.504443109816087	24.309823584234643	25.281905425868484	26.367680947315	25.75895801503782	25.38332779440464	25.43045601680344	14.0	20.0	23.0	23.0	18.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0
GO:0008080	N-acetyltransferase activity	molecular_function	20.054138989781247	22.99270978614373	19.13279475466199	22.87453756790575	19.92279859009997	22.783134882361054	20.69476027053738	23.272304451624297	3.0	4.0	3.0	5.0	4.0	4.0	3.0	2.0	2.0	3.0	3.0	2.0
GO:0008104	protein localization	biological_process	24.379304219058643	25.33808209458549	24.15983157698321	24.288095883091422	23.044351608862748	24.826439771338205	25.182296089277386	26.198531441567997	12.0	13.0	18.0	19.0	16.0	12.0	2.0	2.0	2.0	2.0	2.0	2.0
GO:0008135	translation factor activity, RNA binding	molecular_function	26.903943126751145	27.604357665949355	26.535056459418318	27.43363007880398	27.14911462217411	27.740853295847536	26.961062695720955	27.622099576598412	33.0	35.0	39.0	41.0	38.0	34.0	3.0	3.0	3.0	3.0	3.0	3.0
GO:0008144	drug binding	molecular_function	27.970352607588246	28.72918448862263	27.91854704823297	28.478217050255413	28.11406251918541	29.009775387356854	27.866476360936193	28.647532534238447	119.0	145.0	160.0	181.0	160.0	145.0	4.0	4.0	4.0	4.0	4.0	4.0
GO:0008150	biological_process	biological_process	31.34298336989037	31.89444920701661	31.335756379660435	31.64734124860137	31.098723553102133	32.12367879782217	31.55803817749648	31.872948590747114	758.0	820.0	937.0	1027.0	916.0	795.0	15.0	15.0	16.0	18.0	18.0	16.0
GO:0008152	metabolic process	biological_process	30.902691130929604	31.413645144875364	31.01908933390595	31.179969146558967	30.582792986912263	31.640183154026108	31.059538715740572	31.383778678966628	544.0	581.0	673.0	736.0	661.0	563.0	14.0	13.0	14.0	14.0	14.0	13.0
GO:0008168	methyltransferase activity	molecular_function	21.7980256209355	23.38534381836573	21.7155437245292	23.63422857357079	21.488290332838826	22.997258623384013	22.118543452143715	23.452388659679826	7.0	8.0	5.0	6.0	8.0	8.0	2.0	4.0	3.0	3.0	2.0	4.0
GO:0008199	ferric iron binding	molecular_function	23.60309069833012	23.09226202948531	22.63455446808868	23.390872144134274	24.621270658428454	22.78116411103544	22.494085088703667	23.03938649301221	4.0	4.0	2.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
GO:0008237	metallopeptidase activity	molecular_function	22.440897519143647	23.677910863481888	22.244501197081	23.350550467697587	22.617278658906837	24.01206089705278	22.43689060352764	23.5922796848922	10.0	13.0	12.0	12.0	13.0	15.0	2.0	1.0	2.0	2.0	2.0	2.0
GO:0008238	exopeptidase activity	molecular_function	22.947887404835488	24.756980828387288	22.058900408098392	24.489467758528104	22.99256534333943	25.189835487539355	23.4624429331431	24.469528447754534	12.0	14.0	18.0	17.0	16.0	19.0	4.0	3.0	4.0	4.0	4.0	4.0
GO:0008270	zinc ion binding	molecular_function	24.04218032359618	26.44695303959689	24.504738081752862	26.9009595949237	23.587708579418518	26.278136620731782	23.877684021766118	26.01369731107063	20.0	26.0	21.0	24.0	21.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0
GO:0008324	cation transmembrane transporter activity	molecular_function	24.70442550968871	25.95752081916403	25.280928092310113	26.186896974820982	23.587034940001878	25.830373676775928	24.771848707052555	25.824676851317292	14.0	18.0	16.0	21.0	17.0	19.0	2.0	1.0	2.0	2.0	2.0	2.0
GO:0008360	regulation of cell shape	biological_process	21.185078020455162	22.314180709803125	19.7797832227647	22.643988726212267	21.714413729841386	22.326516997629298	21.422879742834834	21.869145448265723	2.0	4.0	5.0	5.0	5.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
GO:0008408	3'-5' exonuclease activity	molecular_function	20.179597584829484	22.406618522024523	19.73309084136577	22.49734353841301	19.919298187762102	22.998943707311806	20.696891264907887	21.18034514162381	4.0	4.0	4.0	5.0	3.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0
GO:0008483	transaminase activity	molecular_function	23.732431541900716	23.358772256897712	24.350849344289585	23.246157176323663	23.01373940672587	23.717515285121042	23.51007020906693	23.023768013503517	9.0	8.0	13.0	14.0	9.0	8.0	2.0	3.0	3.0	3.0	3.0	3.0
GO:0008610	lipid biosynthetic process	biological_process	25.930394520154266	26.54679309504627	26.27563166331536	26.754567919656314	25.37308724038983	26.184860510244693	26.00088119933309	26.640316697041925	25.0	28.0	32.0	35.0	31.0	28.0	5.0	5.0	5.0	5.0	5.0	5.0
GO:0008652	cellular amino acid biosynthetic process	biological_process	24.87823709254039	26.53971637308088	24.971774971201484	26.18884742245443	24.26475837508372	26.45655132287303	25.23370192954486	26.886706050211625	24.0	34.0	37.0	40.0	21.0	35.0	5.0	5.0	6.0	6.0	6.0	5.0
GO:0008654	phospholipid biosynthetic process	biological_process	25.16778837308948	24.88988927605105	25.76615034645718	25.258248236986127	24.119866529463593	24.448676184464922	25.171158933377924	24.849809719476923	11.0	10.0	11.0	14.0	13.0	11.0	3.0	3.0	3.0	3.0	3.0	3.0
GO:0008757	S-adenosylmethionine-dependent methyltransferase activity	molecular_function	20.41932951890585	21.841276854074348	19.893605517655352	22.48824016153553	20.68135361951963	20.934265968034914	20.564980388552137	21.6906234385202	2.0	4.0	3.0	3.0	3.0	4.0	1.0	3.0	3.0	3.0	2.0	3.0
GO:0008774	acetaldehyde dehydrogenase (acetylating) activity	molecular_function	20.274466850495727	23.075608611363677	19.9318951659672	23.621998892748913	20.85031169515997	23.415901043743744	19.80216909067131	21.205536636620387	3.0	3.0	4.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
GO:0008776	acetate kinase activity	molecular_function	23.711786907116156	22.432356362601197	24.874301614793204	18.192531107551925	20.749510232966106	21.656591235943257	23.05255593134325	23.672971857896986	4.0	2.0	3.0	3.0	4.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
GO:0008797	aspartate ammonia-lyase activity	molecular_function	23.73085261645509	22.282656100094787	23.795205652807496	21.98958091957301	23.48505729883881	20.857802270679308	23.88275468777796	23.13974723371519	4.0	4.0	2.0	2.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
GO:0008804	carbamate kinase activity	molecular_function	21.839177842472974	21.585097802524395	22.166696978509464	22.046549126515103	22.149862200352626	21.01989199731861	20.853105762977897	21.50686120924841	4.0	3.0	4.0	4.0	3.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0
GO:0008861	formate C-acetyltransferase activity	molecular_function	23.868818442805313	22.738651482726816	22.288352493215186	23.180958457238088	24.901331513647733	22.642355660420304	23.17925561998563	22.23596842486485	6.0	6.0	4.0	7.0	6.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0
GO:0008959	phosphate acetyltransferase activity	molecular_function	21.824283971835452	24.07622078644917	21.21510625669889	23.792858773745326	22.16000108516819	24.48458904760915	21.938551306057335	23.843692783292408	4.0	5.0	5.0	5.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
GO:0008973	phosphopentomutase activity	molecular_function	21.153065876057568	22.19099182045027	20.479159502250255	21.468821356305725	21.61363063552619	23.284917127144407	21.14889394988192	20.24354715716529	1.0	2.0	3.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
GO:0009055	electron transfer activity	molecular_function	25.86063537283789	24.360783269649804	26.22100478250457	22.748490246239466	24.64638101466372	25.16886009639708	26.222683997034718	24.24369394288904	8.0	6.0	12.0	13.0	11.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0
GO:0009056	catabolic process	biological_process	28.500993010622665	29.27755140009502	28.406978431323303	29.04772040928833	28.09310137164505	29.715099239981985	28.889859181176643	28.94288006309772	64.0	59.0	83.0	86.0	78.0	57.0	3.0	3.0	3.0	3.0	3.0	3.0
GO:0009057	macromolecule catabolic process	biological_process	22.269218727645804	22.92811986913629	21.99013282150113	22.850411539281183	22.158591678122832	23.398266450718182	22.590802345972875	22.34428549110612	7.0	8.0	9.0	10.0	7.0	7.0	4.0	4.0	3.0	4.0	2.0	4.0
GO:0009058	biosynthetic process	biological_process	29.500516554731355	30.15397191739537	29.68206686692973	29.921856381472352	29.25270357235637	30.33028558665065	29.534346116594037	30.1805901426398	280.0	308.0	355.0	384.0	336.0	302.0	4.0	4.0	4.0	4.0	4.0	4.0
GO:0009059	macromolecule biosynthetic process	biological_process	28.786100836954013	29.486061517588148	28.79811035496149	29.197005708424392	28.625136323942023	29.68286156409615	28.919945759729863	29.536262501811372	155.0	167.0	185.0	198.0	179.0	165.0	5.0	3.0	5.0	5.0	5.0	3.0
GO:0009063	cellular amino acid catabolic process	biological_process	27.46994152508163	26.850163604316037	27.57669519011673	26.189025785877533	26.92899817091686	27.69129617699477	27.77547571782515	26.054716753119692	30.0	20.0	37.0	37.0	36.0	19.0	3.0	2.0	3.0	3.0	3.0	2.0
GO:0009064	glutamine family amino acid metabolic process	biological_process	27.110083977669763	27.0763879279605	27.245972776530934	26.56031457254103	26.50687766711658	27.764851191820377	27.423841980511842	26.53930199470688	35.0	30.0	42.0	44.0	43.0	29.0	5.0	5.0	5.0	5.0	5.0	5.0
GO:0009066	aspartate family amino acid metabolic process	biological_process	26.18855310547773	24.738775562255192	26.283925411160173	24.018590871280185	25.718057749310614	25.004146727925328	26.46349120989239	24.99099141394499	13.0	14.0	16.0	17.0	11.0	13.0	6.0	6.0	6.0	6.0	6.0	6.0
GO:0009067	aspartate family amino acid biosynthetic process	biological_process	21.13569864331365	23.99523874122895	20.632043022321426	23.571555857146244	21.62619541420257	23.753496717363962	20.96717725304305	24.489661982437585	4.0	9.0	9.0	10.0	3.0	9.0	2.0	3.0	3.0	3.0	2.0	3.0
GO:0009069	serine family amino acid metabolic process	biological_process	21.203032461568228	23.00496035693489	20.962083827913997	22.823291183444468	21.29159543999255	22.958767378931018	21.32802322386922	23.206379744893326	5.0	6.0	4.0	6.0	5.0	6.0	5.0	5.0	5.0	5.0	5.0	5.0
GO:0009070	serine family amino acid biosynthetic process	biological_process	21.167816177686838	22.934307562201518	20.962083827913997	22.80713744924591	21.29159543999255	22.88564255845836	21.228992639054326	23.094638826987552	5.0	5.0	4.0	5.0	4.0	5.0	3.0	3.0	3.0	3.0	2.0	2.0
GO:0009072	aromatic amino acid family metabolic process	biological_process	26.258381582514485	25.61508615035173	26.607880036924673	23.873817727399178	25.47726478853601	26.92269401731143	26.452426051997204	23.466833852961713	17.0	13.0	27.0	27.0	25.0	12.0	3.0	3.0	4.0	4.0	4.0	3.0
GO:0009081	branched-chain amino acid metabolic process	biological_process	23.208838637074464	25.301560146748265	23.1267046649418	25.068734349055664	22.909746904561025	25.11187252519161	23.522173619652534	25.64892870322149	8.0	10.0	13.0	13.0	7.0	10.0	4.0	4.0	4.0	4.0	4.0	4.0
GO:0009082	branched-chain amino acid biosynthetic process	biological_process	23.208838637074464	25.301560146748265	23.1267046649418	25.068734349055664	22.909746904561025	25.11187252519161	23.522173619652534	25.64892870322149	8.0	10.0	13.0	13.0	7.0	10.0	3.0	3.0	3.0	3.0	3.0	3.0
GO:0009084	glutamine family amino acid biosynthetic process	biological_process	23.840886185458828	24.26159094498129	24.18453332100213	23.74332288559786	21.985736461504093	24.48596961237112	24.3815439222602	24.442396314495014	4.0	4.0	5.0	5.0	4.0	4.0	2.0	2.0	2.0	2.0	2.0	2.0
GO:0009097	isoleucine biosynthetic process	biological_process	22.024301014328127	24.330332501165227	21.85279463761199	24.09787028972599	21.962195457521567	24.09373962236124	22.231218973362147	24.70892364542621	4.0	6.0	7.0	7.0	3.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0
GO:0009099	valine biosynthetic process	biological_process	21.787235501030622	24.17277980356348	21.620359789673845	23.962516055484684	21.370032516905564	23.967980052893964	22.231218973362147	24.51529096471373	3.0	3.0	4.0	4.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
GO:0009108	coenzyme biosynthetic process	biological_process	25.826277933339554	25.756175529632536	26.261734205483023	25.090465375355983	25.658018744771805	26.06993997998444	25.426063595992712	25.92824688805256	15.0	15.0	19.0	22.0	20.0	14.0	4.0	5.0	5.0	5.0	5.0	4.0
GO:0009116	nucleoside metabolic process	biological_process	23.918542367981573	24.78729681532973	24.255107338348733	24.75546089239041	23.5469918248992	25.233334018646985	23.86609968194887	24.18681164556129	11.0	15.0	18.0	19.0	18.0	14.0	5.0	5.0	5.0	5.0	5.0	4.0
GO:0009117	nucleotide metabolic process	biological_process	27.5601839926514	29.248029554958	27.308470469067288	29.154202594671133	27.388898297454915	29.50196057855781	27.90734030867149	29.047969476076627	55.0	71.0	74.0	81.0	77.0	68.0	8.0	8.0	8.0	8.0	8.0	8.0
GO:0009119	ribonucleoside metabolic process	biological_process	22.24026831571616	24.36992841764945	20.99187685161339	24.26904027400708	22.65739817484181	24.723115778147783	22.555039382768808	24.030148023472808	6.0	12.0	11.0	12.0	11.0	12.0	3.0	3.0	3.0	3.0	3.0	3.0
GO:0009123	nucleoside monophosphate metabolic process	biological_process	23.87927915161271	23.943742829040684	24.2663759877145	23.76755481799148	22.92054462957139	24.397621207477247	24.115291478913388	23.519527734173177	10.0	10.0	15.0	15.0	16.0	10.0	4.0	4.0	4.0	4.0	4.0	4.0
GO:0009124	nucleoside monophosphate biosynthetic process	biological_process	23.87927915161271	23.943742829040684	24.2663759877145	23.76755481799148	22.92054462957139	24.397621207477247	24.115291478913388	23.519527734173177	10.0	10.0	15.0	15.0	16.0	10.0	3.0	3.0	3.0	3.0	3.0	3.0
GO:0009126	purine nucleoside monophosphate metabolic process	biological_process	22.75702408060105	23.555552058526274	22.783651845724023	23.349886918127826	22.372873149198842	23.971336004529363	23.038148808839	23.23152659304287	6.0	8.0	10.0	9.0	10.0	8.0	2.0	2.0	2.0	2.0	2.0	2.0
GO:0009132	nucleoside diphosphate metabolic process	biological_process	27.066852337916302	28.909528350851012	26.492073544606228	28.777268662006772	26.949140101943694	29.21676738241011	27.55943653334024	28.67550651697391	19.0	24.0	24.0	26.0	25.0	23.0	3.0	3.0	3.0	3.0	3.0	3.0
GO:0009141	nucleoside triphosphate metabolic process	biological_process	24.077517711001924	26.094103239853357	24.362751199326137	26.419229238324327	23.90510148077801	25.96267746973228	23.915924542700427	25.83273684089412	15.0	21.0	18.0	22.0	20.0	18.0	4.0	4.0	4.0	4.0	4.0	4.0
GO:0009142	nucleoside triphosphate biosynthetic process	biological_process	24.077517711001924	26.094103239853357	24.362751199326137	26.419229238324327	23.90510148077801	25.96267746973228	23.915924542700427	25.83273684089412	15.0	21.0	18.0	22.0	20.0	18.0	3.0	3.0	3.0	3.0	3.0	3.0
GO:0009144	purine nucleoside triphosphate metabolic process	biological_process	23.800370555737967	25.935613219602462	24.204029729711035	26.24252488844543	23.546759980150124	25.80688999878245	23.54598918963563	25.698264310809122	10.0	15.0	14.0	16.0	14.0	14.0	2.0	2.0	2.0	2.0	2.0	2.0
GO:0009147	pyrimidine nucleoside triphosphate metabolic process	biological_process	21.561119558634623	22.82928115667811	21.09992080031621	23.3024218343879	21.720278080692704	22.67436934656395	21.771485859428342	22.34263981429687	5.0	6.0	4.0	6.0	6.0	4.0	2.0	2.0	2.0	2.0	2.0	2.0
GO:0009150	purine ribonucleotide metabolic process	biological_process	27.491267807729038	29.194966735233642	27.260414153815752	29.095626956522608	27.307473169867936	29.4430141704563	27.833236647408786	29.00880531619083	45.0	55.0	58.0	62.0	61.0	53.0	7.0	8.0	7.0	8.0	8.0	7.0
GO:0009152	purine ribonucleotide biosynthetic process	biological_process	25.222075899705445	26.50333843670168	25.84764489452237	26.536839841711053	24.430129666121672	26.522211038455076	25.037022298560647	26.449454591909927	23.0	28.0	31.0	32.0	32.0	27.0	6.0	6.0	6.0	6.0	6.0	5.0
GO:0009156	ribonucleoside monophosphate biosynthetic process	biological_process	23.87927915161271	23.943742829040684	24.2663759877145	23.76755481799148	22.92054462957139	24.397621207477247	24.115291478913388	23.519527734173177	10.0	10.0	15.0	15.0	16.0	10.0	2.0	2.0	2.0	2.0	2.0	2.0
GO:0009161	ribonucleoside monophosphate metabolic process	biological_process	23.87927915161271	23.943742829040684	24.2663759877145	23.76755481799148	22.92054462957139	24.397621207477247	24.115291478913388	23.519527734173177	10.0	10.0	15.0	15.0	16.0	10.0	3.0	3.0	3.0	3.0	3.0	3.0
GO:0009163	nucleoside biosynthetic process	biological_process	21.814680412314075	24.030817053528747	20.62621087515109	23.925273264124414	22.344789508381858	24.43395038860497	21.974559543907226	23.612252462786888	5.0	10.0	10.0	10.0	9.0	10.0	3.0	3.0	3.0	3.0	3.0	3.0
GO:0009165	nucleotide biosynthetic process	biological_process	25.447547043893515	26.747505625694245	25.93790558276763	26.812987540961828	24.776244974173817	26.788110504661798	25.399532156797594	26.63506301752988	31.0	41.0	43.0	47.0	44.0	38.0	6.0	6.0	6.0	6.0	6.0	6.0
GO:0009167	purine ribonucleoside monophosphate metabolic process	biological_process	22.75702408060105	23.555552058526274	22.783651845724023	23.349886918127826	22.372873149198842	23.971336004529363	23.038148808839	23.23152659304287	6.0	8.0	10.0	9.0	10.0	8.0	4.0	4.0	4.0	4.0	4.0	3.0
GO:0009168	purine ribonucleoside monophosphate biosynthetic process	biological_process	22.75702408060105	23.555552058526274	22.783651845724023	23.349886918127826	22.372873149198842	23.971336004529363	23.038148808839	23.23152659304287	6.0	8.0	10.0	9.0	10.0	8.0	3.0	3.0	3.0	3.0	3.0	2.0
GO:0009199	ribonucleoside triphosphate metabolic process	biological_process	24.077517711001924	26.094103239853357	24.362751199326137	26.419229238324327	23.90510148077801	25.96267746973228	23.915924542700427	25.83273684089412	15.0	21.0	18.0	22.0	20.0	18.0	3.0	3.0	3.0	3.0	3.0	3.0
