id	name	namespace	log2fc_WS_over_NS	corrected_p
GO:0098660	inorganic ion transmembrane transport	biological_process	0.880620722876525	0.000723853966690196
GO:0001510	RNA methylation	biological_process	0.878751361175933	0.0379961471381461
GO:0009084	glutamine family amino acid biosynthetic process	biological_process	0.870595296449014	0.0168056350473154
GO:0019277	UDP-N-acetylgalactosamine biosynthetic process	biological_process	0.869929851848905	0.0410553328526097
GO:0044283	small molecule biosynthetic process	biological_process	0.869536582164127	0.0010727653791392
GO:0016877	ligase activity, forming carbon-sulfur bonds	molecular_function	0.866158153997855	0.0258088953221355
GO:0016878	acid-thiol ligase activity	molecular_function	0.866158153997855	0.0258088953221355
GO:0009264	deoxyribonucleotide catabolic process	biological_process	0.863790256395248	0.0168056350473154
GO:0042777	plasma membrane ATP synthesis coupled proton transport	biological_process	0.862331685894411	0.000593039773403976
GO:0006188	IMP biosynthetic process	biological_process	0.862161937855419	0.00795631169848452
GO:0016868	intramolecular transferase activity, phosphotransferases	molecular_function	0.861848466809572	0.00170166763256144
GO:0034220	ion transmembrane transport	biological_process	0.86077569444554	0.000769385742451271
GO:0072330	monocarboxylic acid biosynthetic process	biological_process	0.857432977161999	0.00147756817110816
GO:0044210	'de novo' CTP biosynthetic process	biological_process	0.849447564681892	0.00370025912010925
GO:0004540	ribonuclease activity	molecular_function	0.848335491633129	0.0223884222571219
GO:0008270	zinc ion binding	molecular_function	0.847533936424274	0.0051622919048148
GO:0022804	active transmembrane transporter activity	molecular_function	0.838872614177273	0.000546969128278411
GO:0044205	'de novo' UMP biosynthetic process	biological_process	0.825099953039498	0.0192730011475692
GO:0006396	RNA processing	biological_process	0.818184969017814	0.000723853966690196
GO:1901136	carbohydrate derivative catabolic process	biological_process	0.817180937612449	0.00942089004815943
GO:0034622	cellular protein-containing complex assembly	biological_process	0.805505492464658	0.00147756817110816
GO:0072522	purine-containing compound biosynthetic process	biological_process	0.804921529163252	0.00067274141843514
GO:0042026	protein refolding	biological_process	0.800034089335103	0.00312732976985571
GO:0015969	guanosine tetraphosphate metabolic process	biological_process	0.796046416773393	0.0379961471381461
GO:0006223	uracil salvage	biological_process	0.78991797254043	0.0051622919048148
GO:0022607	cellular component assembly	biological_process	0.786825927501798	0.00147756817110816
GO:0070626	(S)-2-(5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxamido)succinate AMP-lyase (fumarate-forming) activity	molecular_function	0.786777598492346	0.00795631169848452
GO:0004813	alanine-tRNA ligase activity	molecular_function	0.784600749396361	0.0147859663282269
GO:0043094	cellular metabolic compound salvage	biological_process	0.782808025830342	0.000546969128278411
GO:0009152	purine ribonucleotide biosynthetic process	biological_process	0.782163559619963	0.000723853966690196
GO:0006427	histidyl-tRNA aminoacylation	biological_process	0.78212376714502	0.0127520571799816
GO:0006164	purine nucleotide biosynthetic process	biological_process	0.781722985080261	0.000723853966690196
GO:0052689	carboxylic ester hydrolase activity	molecular_function	0.778815379711894	0.00312732976985571
GO:0002161	aminoacyl-tRNA editing activity	molecular_function	0.778459141487389	0.00312732976985571
GO:0009089	lysine biosynthetic process via diaminopimelate	biological_process	0.778416935757122	0.0110800686388734
GO:0070011	peptidase activity, acting on L-amino acid peptides	molecular_function	0.778194518752858	0.00195874754164905
GO:0016668	oxidoreductase activity, acting on a sulfur group of donors, NAD(P) as acceptor	molecular_function	0.777526856179875	0.0168056350473154
GO:1901137	carbohydrate derivative biosynthetic process	biological_process	0.771374235159964	0.000723853966690196
GO:0009168	purine ribonucleoside monophosphate biosynthetic process	biological_process	0.771106819844594	0.000769385742451271
GO:0009126	purine nucleoside monophosphate metabolic process	biological_process	0.770119303085679	0.000769385742451271
GO:0009167	purine ribonucleoside monophosphate metabolic process	biological_process	0.770119303085679	0.000769385742451271
GO:0046390	ribose phosphate biosynthetic process	biological_process	0.768470140413413	0.000769385742451271
GO:0009260	ribonucleotide biosynthetic process	biological_process	0.760684858361607	0.000769385742451271
GO:0001123	transcription initiation from bacterial-type RNA polymerase promoter	biological_process	0.756340394719597	0.00616888927712967
GO:0051187	cofactor catabolic process	biological_process	0.754642876716982	0.0337159473345449
GO:0047451	3-hydroxyoctanoyl-[acyl-carrier-protein] dehydratase activity	molecular_function	0.753331945900701	0.0337159473345449
GO:1901293	nucleoside phosphate biosynthetic process	biological_process	0.75025496561048	0.000723853966690196
GO:0016805	dipeptidase activity	molecular_function	0.748423134251517	0.0110800686388734
GO:0009165	nucleotide biosynthetic process	biological_process	0.747530293176219	0.000723853966690196
GO:0034654	nucleobase-containing compound biosynthetic process	biological_process	0.747358996173897	0.000769385742451271
GO:2000112	regulation of cellular macromolecule biosynthetic process	biological_process	0.73939021706434	0.000593039773403976
GO:0050661	NADP binding	molecular_function	0.736347495115766	0.00228537046003439
GO:0006643	membrane lipid metabolic process	biological_process	0.735587598778608	0.0424350231553736
GO:0006664	glycolipid metabolic process	biological_process	0.735587598778608	0.0424350231553736
GO:0009245	lipid A biosynthetic process	biological_process	0.733092450530243	0.0424350231553736
GO:0065003	protein-containing complex assembly	biological_process	0.73177699619783	0.00228537046003439
GO:0009893	positive regulation of metabolic process	biological_process	0.729921880319804	0.0127520571799816
GO:0031325	positive regulation of cellular metabolic process	biological_process	0.729921880319804	0.0127520571799816
GO:1901269	lipooligosaccharide metabolic process	biological_process	0.729919452378951	0.0424350231553736
GO:1902494	catalytic complex	cellular_component	0.728029149366666	0.00312732976985571
GO:0015672	monovalent inorganic cation transport	biological_process	0.721442491425279	0.00170166763256144
GO:1901135	carbohydrate derivative metabolic process	biological_process	0.717034812601792	0.00123976715145421
GO:0009156	ribonucleoside monophosphate biosynthetic process	biological_process	0.715854008704213	0.000769385742451271
GO:0009161	ribonucleoside monophosphate metabolic process	biological_process	0.715172990722042	0.000769385742451271
GO:0031326	regulation of cellular biosynthetic process	biological_process	0.707197297530051	0.000593039773403976
GO:0055085	transmembrane transport	biological_process	0.706342851695759	0.000546969128278411
GO:0004018	N6-(1,2-dicarboxyethyl)AMP AMP-lyase (fumarate-forming) activity	molecular_function	0.706036932285443	0.0127520571799816
GO:0009889	regulation of biosynthetic process	biological_process	0.705288953527862	0.000593039773403976
GO:0010556	regulation of macromolecule biosynthetic process	biological_process	0.702532625882579	0.000593039773403976
GO:0031323	regulation of cellular metabolic process	biological_process	0.699306211121534	0.000593039773403976
GO:0080090	regulation of primary metabolic process	biological_process	0.697458781781101	0.000593039773403976
GO:0019693	ribose phosphate metabolic process	biological_process	0.696951975795226	0.000908064999737791
GO:0006431	methionyl-tRNA aminoacylation	biological_process	0.696515773922069	0.0168056350473154
GO:0048518	positive regulation of biological process	biological_process	0.696090279233218	0.0258088953221355
GO:0009124	nucleoside monophosphate biosynthetic process	biological_process	0.694937032066402	0.00123976715145421
GO:0051171	regulation of nitrogen compound metabolic process	biological_process	0.694616078408576	0.000593039773403976
GO:0009123	nucleoside monophosphate metabolic process	biological_process	0.694266486143658	0.00123976715145421
GO:0006812	cation transport	biological_process	0.693892047375233	0.00170166763256144
GO:0019438	aromatic compound biosynthetic process	biological_process	0.693466769197641	0.00147756817110816
GO:0098796	membrane protein complex	cellular_component	0.689743007229804	0.00067274141843514
GO:0009150	purine ribonucleotide metabolic process	biological_process	0.688613545120081	0.0010727653791392
GO:0006163	purine nucleotide metabolic process	biological_process	0.688592570684378	0.0010727653791392
GO:0006753	nucleoside phosphate metabolic process	biological_process	0.688229908200629	0.000908064999737791
GO:0044877	protein-containing complex binding	molecular_function	0.687819484076432	0.0110800686388734
GO:0009117	nucleotide metabolic process	biological_process	0.683405033307661	0.0010727653791392
GO:0008237	metallopeptidase activity	molecular_function	0.682270490139288	0.00370025912010925
GO:0016842	amidine-lyase activity	molecular_function	0.680678417449474	0.0127520571799816
GO:0009432	SOS response	biological_process	0.678466065849964	0.0070181220896621
GO:0072521	purine-containing compound metabolic process	biological_process	0.677795475888928	0.000908064999737791
GO:0006796	phosphate-containing compound metabolic process	biological_process	0.67621116888586	0.00170166763256144
GO:0009259	ribonucleotide metabolic process	biological_process	0.675478753889525	0.0010727653791392
GO:0006438	valyl-tRNA aminoacylation	biological_process	0.672458005392357	0.00795631169848452
GO:0071806	protein transmembrane transport	biological_process	0.669819323846568	0.0070181220896621
GO:0006820	anion transport	biological_process	0.668475968004074	0.0337159473345449
GO:0006793	phosphorus metabolic process	biological_process	0.666449662399756	0.00170166763256144
GO:0019637	organophosphate metabolic process	biological_process	0.66533535778311	0.00170166763256144
GO:0032774	RNA biosynthetic process	biological_process	0.661424697194828	0.00170166763256144
GO:0000027	ribosomal large subunit assembly	biological_process	0.661281286222909	0.0070181220896621
GO:0006235	dTTP biosynthetic process	biological_process	0.660593500853402	0.0482588579619691
GO:0016757	transferase activity, transferring glycosyl groups	molecular_function	0.655920210249686	0.00440154869743547
GO:0043021	ribonucleoprotein complex binding	molecular_function	0.654518926759096	0.0168056350473154
GO:0043022	ribosome binding	molecular_function	0.651416773329089	0.0223884222571219
GO:0050794	regulation of cellular process	biological_process	0.64987881250639	0.000723853966690196
GO:0006241	CTP biosynthetic process	biological_process	0.649314679996859	0.0070181220896621
GO:0042278	purine nucleoside metabolic process	biological_process	0.648585018346672	0.00312732976985571
GO:0022613	ribonucleoprotein complex biogenesis	biological_process	0.643248724805972	0.00312732976985571
GO:0008757	S-adenosylmethionine-dependent methyltransferase activity	molecular_function	0.634106641667373	0.0192730011475692
GO:0010468	regulation of gene expression	biological_process	0.630692331540768	0.000723853966690196
GO:0003755	peptidyl-prolyl cis-trans isomerase activity	molecular_function	0.628530714711548	0.0192730011475692
GO:0016667	oxidoreductase activity, acting on a sulfur group of donors	molecular_function	0.628483582061985	0.0337159473345449
GO:0034660	ncRNA metabolic process	biological_process	0.625265491350788	0.00312732976985571
GO:0006259	DNA metabolic process	biological_process	0.623068814097898	0.00312732976985571
GO:0006434	seryl-tRNA aminoacylation	biological_process	0.614606671371931	0.0192730011475692
GO:0006167	AMP biosynthetic process	biological_process	0.609170651081087	0.0051622919048148
GO:0090407	organophosphate biosynthetic process	biological_process	0.608809567512278	0.00270334881889416
GO:0031668	cellular response to extracellular stimulus	biological_process	0.608253296406598	0.0070181220896621
GO:0043933	protein-containing complex subunit organization	biological_process	0.607568201507394	0.00228537046003439
GO:0045727	positive regulation of translation	biological_process	0.605862654781657	0.0337159473345449
GO:0009991	response to extracellular stimulus	biological_process	0.605545271444665	0.0070181220896621
GO:0090304	nucleic acid metabolic process	biological_process	0.60468669880013	0.0010727653791392
GO:0005694	chromosome	cellular_component	0.602636884734615	0.0168056350473154
GO:0016070	RNA metabolic process	biological_process	0.602056179479479	0.00147756817110816
GO:0016620	oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor	molecular_function	0.596154161940245	0.0070181220896621
GO:0006139	nucleobase-containing compound metabolic process	biological_process	0.595162415208907	0.000769385742451271
GO:0019318	hexose metabolic process	biological_process	0.594047465142001	0.00440154869743547
GO:0055086	nucleobase-containing small molecule metabolic process	biological_process	0.591446249609508	0.00170166763256144
GO:0019222	regulation of metabolic process	biological_process	0.59144582401477	0.000769385742451271
GO:0060255	regulation of macromolecule metabolic process	biological_process	0.588647099330398	0.000769385742451271
GO:0005996	monosaccharide metabolic process	biological_process	0.584451743009268	0.00440154869743547
GO:0006399	tRNA metabolic process	biological_process	0.584234536169365	0.00795631169848452
GO:0006189	'de novo' IMP biosynthetic process	biological_process	0.582447148038931	0.0379961471381461
GO:0006566	threonine metabolic process	biological_process	0.578228980610685	0.0192730011475692
GO:0050789	regulation of biological process	biological_process	0.574811459039207	0.0010727653791392
GO:1901362	organic cyclic compound biosynthetic process	biological_process	0.573496659716504	0.00170166763256144
GO:0018130	heterocycle biosynthetic process	biological_process	0.572264808835758	0.00170166763256144
GO:0016020	membrane	cellular_component	0.571098336083598	0.00370025912010925
GO:0005623	cell	cellular_component	0.568949719821621	0.0294869942659586
GO:0006886	intracellular protein transport	biological_process	0.563398777678199	0.0127520571799816
GO:0006261	DNA-dependent DNA replication	biological_process	0.561725554573531	0.0147859663282269
GO:0009057	macromolecule catabolic process	biological_process	0.560600761257636	0.0147859663282269
GO:0009208	pyrimidine ribonucleoside triphosphate metabolic process	biological_process	0.557530374515302	0.0379961471381461
GO:0009209	pyrimidine ribonucleoside triphosphate biosynthetic process	biological_process	0.557530374515302	0.0379961471381461
GO:0009148	pyrimidine nucleoside triphosphate biosynthetic process	biological_process	0.552154848768751	0.0424350231553736
GO:0009262	deoxyribonucleotide metabolic process	biological_process	0.544230411829318	0.0294869942659586
GO:0000049	tRNA binding	molecular_function	0.532025678565233	0.00195874754164905
GO:0009147	pyrimidine nucleoside triphosphate metabolic process	biological_process	0.531989922893128	0.0424350231553736
GO:0009116	nucleoside metabolic process	biological_process	0.531605026596278	0.0482588579619691
GO:1901657	glycosyl compound metabolic process	biological_process	0.531605026596278	0.0482588579619691
GO:0070180	large ribosomal subunit rRNA binding	molecular_function	0.529141057441919	0.00312732976985571
GO:0005975	carbohydrate metabolic process	biological_process	0.529070609026519	0.00795631169848452
GO:0006811	ion transport	biological_process	0.51657042858378	0.0070181220896621
GO:0043173	nucleotide salvage	biological_process	0.51089319036657	0.0127520571799816
GO:0016763	transferase activity, transferring pentosyl groups	molecular_function	0.508348257704334	0.0168056350473154
GO:0044270	cellular nitrogen compound catabolic process	biological_process	0.508268509226333	0.0168056350473154
GO:0009218	pyrimidine ribonucleotide metabolic process	biological_process	0.503232444683764	0.0168056350473154
GO:0009220	pyrimidine ribonucleotide biosynthetic process	biological_process	0.503232444683764	0.0168056350473154
GO:0006418	tRNA aminoacylation for protein translation	biological_process	0.502287744785686	0.0127520571799816
GO:0019439	aromatic compound catabolic process	biological_process	0.500986185010756	0.0147859663282269
GO:0006351	transcription, DNA-templated	biological_process	0.496899425028349	0.0110800686388734
GO:0009108	coenzyme biosynthetic process	biological_process	0.494608593896441	0.0168056350473154
GO:0046700	heterocycle catabolic process	biological_process	0.491029581026005	0.0168056350473154
GO:1901361	organic cyclic compound catabolic process	biological_process	0.489768351649847	0.0168056350473154
GO:0071840	cellular component organization or biogenesis	biological_process	0.488912243404023	0.0192730011475692
GO:0006950	response to stress	biological_process	0.487129892183088	0.0337159473345449
GO:0065007	biological regulation	biological_process	0.486469821963322	0.00170166763256144
GO:0042254	ribosome biogenesis	biological_process	0.486002266114692	0.0168056350473154
GO:0008655	pyrimidine-containing compound salvage	biological_process	0.483884944918103	0.0482588579619691
GO:0032261	purine nucleotide salvage	biological_process	0.482324382336394	0.0379961471381461
GO:0006222	UMP biosynthetic process	biological_process	0.477986238139703	0.0424350231553736
GO:0009173	pyrimidine ribonucleoside monophosphate metabolic process	biological_process	0.477986238139703	0.0424350231553736
GO:0051188	cofactor biosynthetic process	biological_process	0.477321376610796	0.0168056350473154
GO:0016043	cellular component organization	biological_process	0.476479019001268	0.0192730011475692
GO:0016903	oxidoreductase activity, acting on the aldehyde or oxo group of donors	molecular_function	0.464035294010504	0.00370025912010925
GO:0065008	regulation of biological quality	biological_process	0.458713489352263	0.0258088953221355
GO:0044262	cellular carbohydrate metabolic process	biological_process	0.453048285514491	0.0223884222571219
GO:0016788	hydrolase activity, acting on ester bonds	molecular_function	0.451818770840418	0.0424350231553736
GO:0006220	pyrimidine nucleotide metabolic process	biological_process	0.439723033598689	0.0424350231553736
GO:0140110	transcription regulator activity	molecular_function	0.435984646849654	0.0337159473345449
GO:0022857	transmembrane transporter activity	molecular_function	0.42501959928261	0.0051622919048148
GO:0006094	gluconeogenesis	biological_process	0.423168383780023	0.0482588579619691
GO:0005215	transporter activity	molecular_function	0.418226507555509	0.0070181220896621
GO:0005524	ATP binding	molecular_function	0.413396424832531	0.0070181220896621
GO:0050896	response to stimulus	biological_process	0.412807561610308	0.0424350231553736
GO:0032559	adenyl ribonucleotide binding	molecular_function	0.412702658954018	0.00616888927712967
GO:0032787	monocarboxylic acid metabolic process	biological_process	0.411503909394849	0.0294869942659586
GO:0007049	cell cycle	biological_process	0.409938213534389	0.0424350231553736
GO:0009605	response to external stimulus	biological_process	0.406165229737795	0.0482588579619691
GO:0022618	ribonucleoprotein complex assembly	biological_process	0.405940552360367	0.0379961471381461
GO:0043650	dicarboxylic acid biosynthetic process	biological_process	0.405833723456368	0.0482588579619691
GO:0050662	coenzyme binding	molecular_function	0.40242367297391	0.00795631169848452
GO:0004072	aspartate kinase activity	molecular_function	0.378583634636538	0.0223884222571219
GO:0006810	transport	biological_process	0.371361125579629	0.00440154869743547
GO:0046483	heterocycle metabolic process	biological_process	0.368946311078581	0.00942089004815943
GO:0017144	drug metabolic process	biological_process	0.366346745960911	0.0192730011475692
GO:0051234	establishment of localization	biological_process	0.354006363397733	0.0070181220896621
GO:0051179	localization	biological_process	0.350658226179871	0.00795631169848452
GO:0006417	regulation of translation	biological_process	0.338125600304625	0.00270334881889416
GO:0034248	regulation of cellular amide metabolic process	biological_process	0.338125600304625	0.00270334881889416
GO:0032268	regulation of cellular protein metabolic process	biological_process	0.336287789279666	0.00270334881889416
GO:0051246	regulation of protein metabolic process	biological_process	0.335701199109256	0.00270334881889416
GO:0003729	mRNA binding	molecular_function	0.329008596742835	0.0379961471381461
GO:0019843	rRNA binding	molecular_function	0.325907684549293	0.0424350231553736
GO:0009070	serine family amino acid biosynthetic process	biological_process	0.325520577407218	0.0482588579619691
GO:0006725	cellular aromatic compound metabolic process	biological_process	0.324330069561817	0.0258088953221355
GO:0006732	coenzyme metabolic process	biological_process	0.316577959349399	0.0424350231553736
GO:0051186	cofactor metabolic process	biological_process	0.311631574569354	0.0424350231553736
GO:1901360	organic cyclic compound metabolic process	biological_process	0.289595413480487	0.0294869942659586
GO:0016787	hydrolase activity	molecular_function	0.283696801687984	0.0168056350473154
GO:0019202	amino acid kinase activity	molecular_function	0.280380853863772	0.0379961471381461
GO:0005575	cellular_component	cellular_component	0.267833136102347	0.00795631169848452
GO:0006974	cellular response to DNA damage stimulus	biological_process	0.245742524865008	0.0168056350473154
GO:0000166	nucleotide binding	molecular_function	0.243919946478989	0.0379961471381461
GO:1901265	nucleoside phosphate binding	molecular_function	0.243919946478989	0.0379961471381461
GO:0005488	binding	molecular_function	0.224525944588336	0.0379961471381461
GO:0044464	cell part	cellular_component	0.209824729284712	0.0337159473345449
GO:0043168	anion binding	molecular_function	-0.312843088579761	0.0294869942659586
GO:1901605	alpha-amino acid metabolic process	biological_process	-0.421492737617626	0.0424350231553736
GO:0016740	transferase activity	molecular_function	-0.436800065187935	0.0192730011475692
GO:0006563	L-serine metabolic process	biological_process	-0.438419353597105	0.0482588579619691
GO:0070566	adenylyltransferase activity	molecular_function	-0.45449372983423	0.0337159473345449
GO:0031224	intrinsic component of membrane	cellular_component	-0.464118544287082	0.0424350231553736
GO:0003924	GTPase activity	molecular_function	-0.485532534053181	0.0192730011475692
GO:0008135	translation factor activity, RNA binding	molecular_function	-0.503453010831066	0.0258088953221355
GO:0016741	transferase activity, transferring one-carbon groups	molecular_function	-0.506553211756362	0.0337159473345449
GO:0019856	pyrimidine nucleobase biosynthetic process	biological_process	-0.548483135299119	0.0379961471381461
GO:0006631	fatty acid metabolic process	biological_process	-0.569821265689075	0.0337159473345449
GO:0003746	translation elongation factor activity	molecular_function	-0.592624515934698	0.0127520571799816
GO:0006206	pyrimidine nucleobase metabolic process	biological_process	-0.598758983971692	0.0294869942659586
GO:0043043	peptide biosynthetic process	biological_process	-0.66880890778431	0.0168056350473154
GO:0006518	peptide metabolic process	biological_process	-0.669373340631537	0.0168056350473154
GO:0044267	cellular protein metabolic process	biological_process	-0.676071947813718	0.0147859663282269
GO:0016743	carboxyl- or carbamoyltransferase activity	molecular_function	-0.683618819990624	0.0147859663282269
GO:0019538	protein metabolic process	biological_process	-0.697915824768412	0.0127520571799816
GO:0006412	translation	biological_process	-0.699275096760001	0.0147859663282269
GO:0055114	oxidation-reduction process	biological_process	-0.705863009878453	0.0110800686388734
GO:0004585	ornithine carbamoyltransferase activity	molecular_function	-0.709673248651658	0.0482588579619691
GO:0005622	intracellular	cellular_component	-0.716876121204855	0.00270334881889416
GO:0003735	structural constituent of ribosome	molecular_function	-0.721443865503801	0.0168056350473154
GO:0043604	amide biosynthetic process	biological_process	-0.732844995617072	0.0147859663282269
GO:0016830	carbon-carbon lyase activity	molecular_function	-0.737265294135881	0.00942089004815943
GO:0008236	serine-type peptidase activity	molecular_function	-0.737879841817989	0.0424350231553736
GO:0004312	fatty acid synthase activity	molecular_function	-0.770525445301477	0.0379961471381461
GO:0005198	structural molecule activity	molecular_function	-0.785145716334934	0.0127520571799816
GO:0043603	cellular amide metabolic process	biological_process	-0.799329756345003	0.0110800686388734
GO:0008878	glucose-1-phosphate adenylyltransferase activity	molecular_function	-0.807951991090356	0.0337159473345449
GO:0016810	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds	molecular_function	-0.836451319257634	0.0192730011475692
GO:0043171	peptide catabolic process	biological_process	-0.845009301315148	0.0294869942659586
GO:0004252	serine-type endopeptidase activity	molecular_function	-0.848057494184452	0.0258088953221355
GO:0016829	lyase activity	molecular_function	-0.862786588849531	0.00312732976985571
GO:0005976	polysaccharide metabolic process	biological_process	-0.878452157256387	0.0070181220896621
GO:0004316	3-oxoacyl-[acyl-carrier-protein] reductase (NADPH) activity	molecular_function	-0.879877078977337	0.0424350231553736
GO:0016811	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides	molecular_function	-0.884992092043763	0.0424350231553736
GO:0009064	glutamine family amino acid metabolic process	biological_process	-0.934659190783801	0.00067274141843514
GO:0022884	macromolecule transmembrane transporter activity	molecular_function	-0.968421965646208	0.0464371582450973
GO:0006790	sulfur compound metabolic process	biological_process	-1.00018391765822	0.00942089004815943
GO:0046983	protein dimerization activity	molecular_function	-1.00891583892603	0.0223884222571219
GO:0042286	glutamate-1-semialdehyde 2,1-aminomutase activity	molecular_function	-1.00949777610231	0.0410553328526097
GO:0001882	nucleoside binding	molecular_function	-1.01095522309795	0.00228537046003439
GO:0046906	tetrapyrrole binding	molecular_function	-1.01485458736379	0.0362793378756312
GO:0004802	transketolase activity	molecular_function	-1.0166201006222	0.0147859663282269
GO:0016746	transferase activity, transferring acyl groups	molecular_function	-1.01676626881497	0.000546969128278411
GO:0006782	protoporphyrinogen IX biosynthetic process	biological_process	-1.0196025111462	0.0464371582450973
GO:0005525	GTP binding	molecular_function	-1.03387648169937	0.00228537046003439
GO:0015594	putrescine-importing ATPase activity	molecular_function	-1.04829018132626	0.0127520571799816
GO:0015417	polyamine-transporting ATPase activity	molecular_function	-1.06935501998522	0.00942089004815943
GO:0016747	transferase activity, transferring acyl groups other than amino-acyl groups	molecular_function	-1.07044637865721	0.000546969128278411
GO:0004318	enoyl-[acyl-carrier-protein] reductase (NADH) activity	molecular_function	-1.0749456556315	0.0294869942659586
GO:0015595	spermidine-importing ATPase activity	molecular_function	-1.08479200885836	0.00795631169848452
GO:0031406	carboxylic acid binding	molecular_function	-1.09236034816102	0.00228537046003439
GO:0016407	acetyltransferase activity	molecular_function	-1.10391926822589	0.000546969128278411
GO:0008861	formate C-acetyltransferase activity	molecular_function	-1.11613677277006	0.0010727653791392
GO:0008712	ADP-glyceromanno-heptose 6-epimerase activity	molecular_function	-1.11923405586754	0.0267134347436127
GO:1990234	transferase complex	cellular_component	-1.12552139382413	0.0127520571799816
GO:0016627	oxidoreductase activity, acting on the CH-CH group of donors	molecular_function	-1.12827891134443	0.00795631169848452
GO:0035999	tetrahydrofolate interconversion	biological_process	-1.14403583706502	0.00270334881889416
GO:0008519	ammonium transmembrane transporter activity	molecular_function	-1.15491995694942	0.00170166763256144
GO:0044282	small molecule catabolic process	biological_process	-1.15550664680632	0.00147756817110816
GO:0019213	deacetylase activity	molecular_function	-1.1611776711535	0.0424350231553736
GO:0051537	2 iron, 2 sulfur cluster binding	molecular_function	-1.19115066376181	0.0145714800466033
GO:0044272	sulfur compound biosynthetic process	biological_process	-1.20094268238089	0.0192730011475692
GO:0019842	vitamin binding	molecular_function	-1.20914866513708	0.0379961471381461
GO:0043648	dicarboxylic acid metabolic process	biological_process	-1.22500299153804	0.00312732976985571
GO:0042816	vitamin B6 metabolic process	biological_process	-1.23650181268588	0.0379961471381461
GO:0042819	vitamin B6 biosynthetic process	biological_process	-1.23650181268588	0.0379961471381461
GO:0048519	negative regulation of biological process	biological_process	-1.23659791034457	0.00228537046003439
GO:0051539	4 iron, 4 sulfur cluster binding	molecular_function	-1.24347077925099	0.0147859663282269
GO:0015101	organic cation transmembrane transporter activity	molecular_function	-1.24968564058593	0.00312732976985571
GO:0010629	negative regulation of gene expression	biological_process	-1.25004547124486	0.00228537046003439
GO:0015203	polyamine transmembrane transporter activity	molecular_function	-1.25057031359496	0.00270334881889416
GO:0051536	iron-sulfur cluster binding	molecular_function	-1.25923181975968	0.0070181220896621
GO:0033865	nucleoside bisphosphate metabolic process	biological_process	-1.26825009211287	0.00795631169848452
GO:0033875	ribonucleoside bisphosphate metabolic process	biological_process	-1.26825009211287	0.00795631169848452
GO:0034032	purine nucleoside bisphosphate metabolic process	biological_process	-1.26825009211287	0.00795631169848452
GO:1901565	organonitrogen compound catabolic process	biological_process	-1.28255422139105	0.00147756817110816
GO:0009892	negative regulation of metabolic process	biological_process	-1.30631715512911	0.00195874754164905
GO:0006637	acyl-CoA metabolic process	biological_process	-1.30817288602418	0.00795631169848452
GO:0035383	thioester metabolic process	biological_process	-1.30817288602418	0.00795631169848452
GO:0010605	negative regulation of macromolecule metabolic process	biological_process	-1.31333868189524	0.00195874754164905
GO:0015145	monosaccharide transmembrane transporter activity	molecular_function	-1.34559670820584	0.00370025912010925
GO:0019262	N-acetylneuraminate catabolic process	biological_process	-1.35210515981198	0.0110800686388734
GO:0097171	ADP-L-glycero-beta-D-manno-heptose biosynthetic process	biological_process	-1.35944531472417	0.00942089004815943
GO:0046653	tetrahydrofolate metabolic process	biological_process	-1.37321864897499	0.00312732976985571
GO:0006084	acetyl-CoA metabolic process	biological_process	-1.37587860165544	0.0070181220896621
GO:0016417	S-acyltransferase activity	molecular_function	-1.38303258202365	0.0168056350473154
GO:0004829	threonine-tRNA ligase activity	molecular_function	-1.40887957886784	0.0410553328526097
GO:0008838	diaminopropionate ammonia-lyase activity	molecular_function	-1.40905001269409	0.0136879677402407
GO:0006426	glycyl-tRNA aminoacylation	biological_process	-1.41048600271133	0.0482588579619691
GO:0016071	mRNA metabolic process	biological_process	-1.41313105482358	0.0051622919048148
GO:0006575	cellular modified amino acid metabolic process	biological_process	-1.41986715310016	0.00942089004815943
GO:0008289	lipid binding	molecular_function	-1.43277404283692	0.0176776646019018
GO:0006423	cysteinyl-tRNA aminoacylation	biological_process	-1.43800271474334	0.00616888927712967
GO:0006435	threonyl-tRNA aminoacylation	biological_process	-1.45393104448829	0.0294869942659586
GO:0042558	pteridine-containing compound metabolic process	biological_process	-1.47424813035821	0.00370025912010925
GO:0043590	bacterial nucleoid	cellular_component	-1.48533932521067	0.0379961471381461
GO:0016453	C-acetyltransferase activity	molecular_function	-1.48863588848869	0.000546969128278411
GO:0004654	polyribonucleotide nucleotidyltransferase activity	molecular_function	-1.49030234194671	0.00795631169848452
GO:0016408	C-acyltransferase activity	molecular_function	-1.52068718415869	0.000546969128278411
GO:0006760	folic acid-containing compound metabolic process	biological_process	-1.53982828808143	0.00312732976985571
GO:0016831	carboxy-lyase activity	molecular_function	-1.54613321736315	0.00795631169848452
GO:0008177	succinate dehydrogenase (ubiquinone) activity	molecular_function	-1.54802318679295	0.00734309398418985
GO:0030983	mismatched DNA binding	molecular_function	-1.55558882554044	0.0267134347436127
GO:0004070	aspartate carbamoyltransferase activity	molecular_function	-1.55750864518976	0.00681406061126868
